ePark topic,audio path,lang,dialect,idx,id
文化篇,./ePark_3/6.文化篇/10/10_11_V10.mp3,Atayal,FourSeasons_Atayal,10,10_11_W10
文化篇,./ePark_3/6.文化篇/10/10_11_V11.mp3,Atayal,FourSeasons_Atayal,10,10_11_W11
文化篇,./ePark_3/6.文化篇/10/10_11_V12.mp3,Atayal,FourSeasons_Atayal,10,10_11_W12
文化篇,./ePark_3/6.文化篇/10/10_11_V13.mp3,Atayal,FourSeasons_Atayal,10,10_11_W13
文化篇,./ePark_3/6.文化篇/10/10_11_V14.mp3,Atayal,FourSeasons_Atayal,10,10_11_W14
文化篇,./ePark_3/6.文化篇/10/10_12_V20.mp3,Atayal,FourSeasons_Atayal,10,10_12_W20
文化篇,./ePark_3/6.文化篇/10/10_22_V20.mp3,Atayal,FourSeasons_Atayal,10,10_22_W20
文化篇,./ePark_3/6.文化篇/10/10_25_V5.mp3,Atayal,FourSeasons_Atayal,10,10_25_W5
文化篇,./ePark_3/6.文化篇/10/10_25_V6.mp3,Atayal,FourSeasons_Atayal,10,10_25_W6
文化篇,./ePark_3/6.文化篇/10/10_25_V8.mp3,Atayal,FourSeasons_Atayal,10,10_25_W8
文化篇,./ePark_3/6.文化篇/10/10_25_V12.mp3,Atayal,FourSeasons_Atayal,10,10_25_W12
文化篇,./ePark_3/6.文化篇/10/10_25_V13.mp3,Atayal,FourSeasons_Atayal,10,10_25_W13
文化篇,./ePark_3/6.文化篇/10/10_25_V14.mp3,Atayal,FourSeasons_Atayal,10,10_25_W14
文化篇,./ePark_3/6.文化篇/10/10_25_V15.mp3,Atayal,FourSeasons_Atayal,10,10_25_W15
文化篇,./ePark_3/6.文化篇/10/10_25_V16.mp3,Atayal,FourSeasons_Atayal,10,10_25_W16
文化篇,./ePark_3/6.文化篇/10/10_25_V17.mp3,Atayal,FourSeasons_Atayal,10,10_25_W17
文化篇,./ePark_3/6.文化篇/10/10_25_V18.mp3,Atayal,FourSeasons_Atayal,10,10_25_W18
文化篇,./ePark_3/6.文化篇/10/10_25_V19.mp3,Atayal,FourSeasons_Atayal,10,10_25_W19
文化篇,./ePark_3/6.文化篇/10/10_25_V20.mp3,Atayal,FourSeasons_Atayal,10,10_25_W20
文化篇,./ePark_3/6.文化篇/10/10_26_V1.mp3,Atayal,FourSeasons_Atayal,10,10_26_W1
文化篇,./ePark_3/6.文化篇/10/10_26_V2.mp3,Atayal,FourSeasons_Atayal,10,10_26_W2
文化篇,./ePark_3/6.文化篇/10/10_26_V3.mp3,Atayal,FourSeasons_Atayal,10,10_26_W3
文化篇,./ePark_3/6.文化篇/10/10_26_V4.mp3,Atayal,FourSeasons_Atayal,10,10_26_W4
文化篇,./ePark_3/6.文化篇/10/10_26_V5.mp3,Atayal,FourSeasons_Atayal,10,10_26_W5
文化篇,./ePark_3/6.文化篇/10/10_26_V6.mp3,Atayal,FourSeasons_Atayal,10,10_26_W6
文化篇,./ePark_3/6.文化篇/10/10_26_V7.mp3,Atayal,FourSeasons_Atayal,10,10_26_W7
文化篇,./ePark_3/6.文化篇/10/10_26_V8.mp3,Atayal,FourSeasons_Atayal,10,10_26_W8
文化篇,./ePark_3/6.文化篇/10/10_26_V9.mp3,Atayal,FourSeasons_Atayal,10,10_26_W9
文化篇,./ePark_3/6.文化篇/10/10_26_V10.mp3,Atayal,FourSeasons_Atayal,10,10_26_W10
文化篇,./ePark_3/6.文化篇/10/10_26_V11.mp3,Atayal,FourSeasons_Atayal,10,10_26_W11
文化篇,./ePark_3/6.文化篇/10/10_26_V12.mp3,Atayal,FourSeasons_Atayal,10,10_26_W12
文化篇,./ePark_3/6.文化篇/10/10_26_V13.mp3,Atayal,FourSeasons_Atayal,10,10_26_W13
文化篇,./ePark_3/6.文化篇/10/10_26_V14.mp3,Atayal,FourSeasons_Atayal,10,10_26_W14
文化篇,./ePark_3/6.文化篇/10/10_26_V15.mp3,Atayal,FourSeasons_Atayal,10,10_26_W15
文化篇,./ePark_3/6.文化篇/10/10_26_V16.mp3,Atayal,FourSeasons_Atayal,10,10_26_W16
文化篇,./ePark_3/6.文化篇/10/10_26_V17.mp3,Atayal,FourSeasons_Atayal,10,10_26_W17
文化篇,./ePark_3/6.文化篇/10/10_26_V18.mp3,Atayal,FourSeasons_Atayal,10,10_26_W18
文化篇,./ePark_3/6.文化篇/10/10_26_V19.mp3,Atayal,FourSeasons_Atayal,10,10_26_W19
文化篇,./ePark_3/6.文化篇/10/10_26_V20.mp3,Atayal,FourSeasons_Atayal,10,10_26_W20
文化篇,./ePark_3/6.文化篇/10/10_27_V1.mp3,Atayal,FourSeasons_Atayal,10,10_27_W1
文化篇,./ePark_3/6.文化篇/10/10_27_V2.mp3,Atayal,FourSeasons_Atayal,10,10_27_W2
文化篇,./ePark_3/6.文化篇/10/10_27_V3.mp3,Atayal,FourSeasons_Atayal,10,10_27_W3
文化篇,./ePark_3/6.文化篇/10/10_27_V4.mp3,Atayal,FourSeasons_Atayal,10,10_27_W4
文化篇,./ePark_3/6.文化篇/10/10_27_V5.mp3,Atayal,FourSeasons_Atayal,10,10_27_W5
文化篇,./ePark_3/6.文化篇/10/10_27_V6.mp3,Atayal,FourSeasons_Atayal,10,10_27_W6
文化篇,./ePark_3/6.文化篇/10/10_27_V7.mp3,Atayal,FourSeasons_Atayal,10,10_27_W7
文化篇,./ePark_3/6.文化篇/10/10_27_V8.mp3,Atayal,FourSeasons_Atayal,10,10_27_W8
文化篇,./ePark_3/6.文化篇/10/10_27_V9.mp3,Atayal,FourSeasons_Atayal,10,10_27_W9
文化篇,./ePark_3/6.文化篇/10/10_27_V10.mp3,Atayal,FourSeasons_Atayal,10,10_27_W10
文化篇,./ePark_3/6.文化篇/10/10_27_V11.mp3,Atayal,FourSeasons_Atayal,10,10_27_W11
文化篇,./ePark_3/6.文化篇/10/10_27_V12.mp3,Atayal,FourSeasons_Atayal,10,10_27_W12
文化篇,./ePark_3/6.文化篇/10/10_27_V13.mp3,Atayal,FourSeasons_Atayal,10,10_27_W13
文化篇,./ePark_3/6.文化篇/10/10_27_V14.mp3,Atayal,FourSeasons_Atayal,10,10_27_W14
文化篇,./ePark_3/6.文化篇/10/10_27_V15.mp3,Atayal,FourSeasons_Atayal,10,10_27_W15
文化篇,./ePark_3/6.文化篇/10/10_27_V16.mp3,Atayal,FourSeasons_Atayal,10,10_27_W16
文化篇,./ePark_3/6.文化篇/10/10_27_V17.mp3,Atayal,FourSeasons_Atayal,10,10_27_W17
文化篇,./ePark_3/6.文化篇/10/10_27_V18.mp3,Atayal,FourSeasons_Atayal,10,10_27_W18
文化篇,./ePark_3/6.文化篇/10/10_27_V19.mp3,Atayal,FourSeasons_Atayal,10,10_27_W19
文化篇,./ePark_3/6.文化篇/10/10_27_V20.mp3,Atayal,FourSeasons_Atayal,10,10_27_W20
文化篇,./ePark_3/6.文化篇/10/10_28_V1.mp3,Atayal,FourSeasons_Atayal,10,10_28_W1
文化篇,./ePark_3/6.文化篇/10/10_28_V2.mp3,Atayal,FourSeasons_Atayal,10,10_28_W2
文化篇,./ePark_3/6.文化篇/10/10_28_V3.mp3,Atayal,FourSeasons_Atayal,10,10_28_W3
文化篇,./ePark_3/6.文化篇/10/10_28_V4.mp3,Atayal,FourSeasons_Atayal,10,10_28_W4
文化篇,./ePark_3/6.文化篇/10/10_28_V5.mp3,Atayal,FourSeasons_Atayal,10,10_28_W5
文化篇,./ePark_3/6.文化篇/10/10_28_V6.mp3,Atayal,FourSeasons_Atayal,10,10_28_W6
文化篇,./ePark_3/6.文化篇/10/10_28_V7.mp3,Atayal,FourSeasons_Atayal,10,10_28_W7
文化篇,./ePark_3/6.文化篇/10/10_28_V8.mp3,Atayal,FourSeasons_Atayal,10,10_28_W8
文化篇,./ePark_3/6.文化篇/10/10_28_V9.mp3,Atayal,FourSeasons_Atayal,10,10_28_W9
文化篇,./ePark_3/6.文化篇/10/10_28_V10.mp3,Atayal,FourSeasons_Atayal,10,10_28_W10
文化篇,./ePark_3/6.文化篇/10/10_28_V11.mp3,Atayal,FourSeasons_Atayal,10,10_28_W11
文化篇,./ePark_3/6.文化篇/10/10_28_V12.mp3,Atayal,FourSeasons_Atayal,10,10_28_W12
文化篇,./ePark_3/6.文化篇/10/10_28_V13.mp3,Atayal,FourSeasons_Atayal,10,10_28_W13
文化篇,./ePark_3/6.文化篇/10/10_28_V14.mp3,Atayal,FourSeasons_Atayal,10,10_28_W14
文化篇,./ePark_3/6.文化篇/10/10_28_V15.mp3,Atayal,FourSeasons_Atayal,10,10_28_W15
文化篇,./ePark_3/6.文化篇/10/10_28_V16.mp3,Atayal,FourSeasons_Atayal,10,10_28_W16
文化篇,./ePark_3/6.文化篇/10/10_28_V17.mp3,Atayal,FourSeasons_Atayal,10,10_28_W17
文化篇,./ePark_3/6.文化篇/10/10_28_V18.mp3,Atayal,FourSeasons_Atayal,10,10_28_W18
文化篇,./ePark_3/6.文化篇/10/10_28_V19.mp3,Atayal,FourSeasons_Atayal,10,10_28_W19
文化篇,./ePark_3/6.文化篇/10/10_28_V20.mp3,Atayal,FourSeasons_Atayal,10,10_28_W20
文化篇,./ePark_3/6.文化篇/10/10_29_V1.mp3,Atayal,FourSeasons_Atayal,10,10_29_W1
文化篇,./ePark_3/6.文化篇/10/10_29_V2.mp3,Atayal,FourSeasons_Atayal,10,10_29_W2
文化篇,./ePark_3/6.文化篇/10/10_29_V3.mp3,Atayal,FourSeasons_Atayal,10,10_29_W3
文化篇,./ePark_3/6.文化篇/10/10_29_V4.mp3,Atayal,FourSeasons_Atayal,10,10_29_W4
文化篇,./ePark_3/6.文化篇/10/10_29_V5.mp3,Atayal,FourSeasons_Atayal,10,10_29_W5
文化篇,./ePark_3/6.文化篇/10/10_29_V6.mp3,Atayal,FourSeasons_Atayal,10,10_29_W6
文化篇,./ePark_3/6.文化篇/10/10_29_V7.mp3,Atayal,FourSeasons_Atayal,10,10_29_W7
文化篇,./ePark_3/6.文化篇/10/10_29_V8.mp3,Atayal,FourSeasons_Atayal,10,10_29_W8
文化篇,./ePark_3/6.文化篇/10/10_29_V9.mp3,Atayal,FourSeasons_Atayal,10,10_29_W9
文化篇,./ePark_3/6.文化篇/10/10_29_V10.mp3,Atayal,FourSeasons_Atayal,10,10_29_W10
文化篇,./ePark_3/6.文化篇/10/10_29_V11.mp3,Atayal,FourSeasons_Atayal,10,10_29_W11
文化篇,./ePark_3/6.文化篇/10/10_29_V12.mp3,Atayal,FourSeasons_Atayal,10,10_29_W12
文化篇,./ePark_3/6.文化篇/10/10_29_V13.mp3,Atayal,FourSeasons_Atayal,10,10_29_W13
文化篇,./ePark_3/6.文化篇/10/10_29_V14.mp3,Atayal,FourSeasons_Atayal,10,10_29_W14
文化篇,./ePark_3/6.文化篇/10/10_29_V15.mp3,Atayal,FourSeasons_Atayal,10,10_29_W15
文化篇,./ePark_3/6.文化篇/10/10_29_V16.mp3,Atayal,FourSeasons_Atayal,10,10_29_W16
文化篇,./ePark_3/6.文化篇/10/10_29_V17.mp3,Atayal,FourSeasons_Atayal,10,10_29_W17
文化篇,./ePark_3/6.文化篇/10/10_29_V18.mp3,Atayal,FourSeasons_Atayal,10,10_29_W18
文化篇,./ePark_3/6.文化篇/10/10_29_V19.mp3,Atayal,FourSeasons_Atayal,10,10_29_W19
文化篇,./ePark_3/6.文化篇/10/10_29_V20.mp3,Atayal,FourSeasons_Atayal,10,10_29_W20
文化篇,./ePark_3/6.文化篇/10/10_30_V1.mp3,Atayal,FourSeasons_Atayal,10,10_30_W1
文化篇,./ePark_3/6.文化篇/10/10_30_V2.mp3,Atayal,FourSeasons_Atayal,10,10_30_W2
文化篇,./ePark_3/6.文化篇/10/10_30_V3.mp3,Atayal,FourSeasons_Atayal,10,10_30_W3
文化篇,./ePark_3/6.文化篇/10/10_30_V4.mp3,Atayal,FourSeasons_Atayal,10,10_30_W4
文化篇,./ePark_3/6.文化篇/10/10_30_V5.mp3,Atayal,FourSeasons_Atayal,10,10_30_W5
文化篇,./ePark_3/6.文化篇/10/10_30_V6.mp3,Atayal,FourSeasons_Atayal,10,10_30_W6
文化篇,./ePark_3/6.文化篇/10/10_30_V7.mp3,Atayal,FourSeasons_Atayal,10,10_30_W7
文化篇,./ePark_3/6.文化篇/10/10_30_V8.mp3,Atayal,FourSeasons_Atayal,10,10_30_W8
文化篇,./ePark_3/6.文化篇/10/10_30_V9.mp3,Atayal,FourSeasons_Atayal,10,10_30_W9
文化篇,./ePark_3/6.文化篇/10/10_30_V10.mp3,Atayal,FourSeasons_Atayal,10,10_30_W10
文化篇,./ePark_3/6.文化篇/10/10_30_V11.mp3,Atayal,FourSeasons_Atayal,10,10_30_W11
文化篇,./ePark_3/6.文化篇/10/10_30_V12.mp3,Atayal,FourSeasons_Atayal,10,10_30_W12
文化篇,./ePark_3/6.文化篇/10/10_30_V13.mp3,Atayal,FourSeasons_Atayal,10,10_30_W13
文化篇,./ePark_3/6.文化篇/10/10_30_V14.mp3,Atayal,FourSeasons_Atayal,10,10_30_W14
文化篇,./ePark_3/6.文化篇/10/10_30_V15.mp3,Atayal,FourSeasons_Atayal,10,10_30_W15
文化篇,./ePark_3/6.文化篇/10/10_30_V16.mp3,Atayal,FourSeasons_Atayal,10,10_30_W16
文化篇,./ePark_3/6.文化篇/10/10_30_V17.mp3,Atayal,FourSeasons_Atayal,10,10_30_W17
文化篇,./ePark_3/6.文化篇/10/10_30_V18.mp3,Atayal,FourSeasons_Atayal,10,10_30_W18
文化篇,./ePark_3/6.文化篇/10/10_30_V19.mp3,Atayal,FourSeasons_Atayal,10,10_30_W19
文化篇,./ePark_3/6.文化篇/10/10_30_V20.mp3,Atayal,FourSeasons_Atayal,10,10_30_W20
文化篇,./ePark_3/6.文化篇/11/11_29_V9.mp3,Atayal,YilanZeaol_Atayal,11,11_29_W9
文化篇,./ePark_3/6.文化篇/11/11_29_V10.mp3,Atayal,YilanZeaol_Atayal,11,11_29_W10
文化篇,./ePark_3/6.文化篇/11/11_30_V10.mp3,Atayal,YilanZeaol_Atayal,11,11_30_W10
文化篇,./ePark_3/6.文化篇/13/13_10_V6.mp3,Saisiyat,Saisiyat,13,13_10_W6
文化篇,./ePark_3/6.文化篇/15/15_27_V19.mp3,Seediq,Duda_Seediq,15,15_27_W19
文化篇,./ePark_3/6.文化篇/17/17_19_V8.mp3,Seediq,DeluValley_Seediq,17,17_19_W8
文化篇,./ePark_3/6.文化篇/20/20_2_V6.mp3,Bunun,Tanqun_Bunun,20,20_2_W6
文化篇,./ePark_3/6.文化篇/25/25_11_V10.mp3,Paiwan,Central_Paiwan,25,25_11_W10
文化篇,./ePark_3/6.文化篇/25/25_26_V10.mp3,Paiwan,Central_Paiwan,25,25_26_W10
文化篇,./ePark_3/6.文化篇/27/27_3_V5.mp3,Rukai,Eastern_Rukai,27,27_3_W5
文化篇,./ePark_3/6.文化篇/28/28_14_V2.mp3,Rukai,Wutai_Rukai,28,28_14_W2
文化篇,./ePark_3/6.文化篇/29/29_24_V8.mp3,Rukai,Dawu_Rukai,29,29_24_W8
文化篇,./ePark_3/6.文化篇/31/31_11_V8.mp3,Rukai,Maolin_Rukai,31,31_11_W8
文化篇,./ePark_3/6.文化篇/31/31_11_V9.mp3,Rukai,Maolin_Rukai,31,31_11_W9
文化篇,./ePark_3/6.文化篇/34/34_10_V4.mp3,Kavalan,Kavalan,34,34_10_W4
文化篇,./ePark_3/6.文化篇/37/37_26_V13.mp3,Saaroa,Saaroa,37,37_26_W13
文化篇,./ePark_3/6.文化篇/39/39_17_V20.mp3,Puyuma,Zhiben_Puyuma,39,39_17_W20
文化篇,./ePark_3/6.文化篇/40/40_5_V11.mp3,Puyuma,Xiqun_Puyuma,40,40_5_W11
文化篇,./ePark_3/6.文化篇/40/40_5_V12.mp3,Puyuma,Xiqun_Puyuma,40,40_5_W12
文化篇,./ePark_3/6.文化篇/40/40_5_V13.mp3,Puyuma,Xiqun_Puyuma,40,40_5_W13
文化篇,./ePark_3/6.文化篇/40/40_5_V14.mp3,Puyuma,Xiqun_Puyuma,40,40_5_W14
文化篇,./ePark_3/6.文化篇/40/40_5_V15.mp3,Puyuma,Xiqun_Puyuma,40,40_5_W15
