source_id,record,sentence_id
Amis_240,GLOSBE_STATIC_6f56471e1cc8b6d934dd,GLOSBE_ami_zho_TMEM_U000015
Amis_241,GLOSBE_STATIC_75d9fb8d2b80a7133e43,GLOSBE_ami_zho_TMEM_U000016
Amis_242,GLOSBE_STATIC_161f730563921ecb6fff,GLOSBE_ami_zho_TMEM_U000017
Amis_243,GLOSBE_STATIC_935867aaee69c4d27e9e,GLOSBE_ami_zho_TMEM_U000018
Amis_244,GLOSBE_STATIC_4d47d68035a4efdd0f7a,GLOSBE_ami_zho_TMEM_U000019
Amis_245,GLOSBE_STATIC_4058c5a1b86fcccbb685,GLOSBE_ami_zho_TMEM_U000020
Amis_246,GLOSBE_STATIC_c676ce39b294149f2263,GLOSBE_ami_zho_TMEM_U000021
Amis_247,GLOSBE_STATIC_6b39693e00dc78c65eba,GLOSBE_ami_zho_TMEM_U000022
Amis_248,GLOSBE_STATIC_c8c1e3c604f588af9b86,GLOSBE_ami_zho_TMEM_U000023
Amis_249,GLOSBE_REVIEWED_ZHO_5714eebd133d037c,GLOSBE_ami_zho_TMEM_U000024
Amis_250,GLOSBE_STATIC_cfcca38b2b7636ed3ee2,GLOSBE_ami_zho_TMEM_U000025
Amis_251,GLOSBE_STATIC_8014485d93f3db592c1a,GLOSBE_ami_zho_TMEM_U000001
Amis_252,GLOSBE_STATIC_1b1803bb4bd384a8348d,GLOSBE_ami_zho_TMEM_U000002
Amis_253,GLOSBE_STATIC_5fb93f4f5aa4fe965798,GLOSBE_ami_zho_TMEM_U000003
Amis_254,GLOSBE_REVIEWED_ZHO_159693ba669870c4,GLOSBE_ami_zho_TMEM_U000043
Amis_255,GLOSBE_REVIEWED_ZHO_0a51c2ee2bd62f50,GLOSBE_ami_zho_TMEM_U000229
Amis_256,GLOSBE_STATIC_04e0a41f9522c2a31e2a,GLOSBE_ami_zho_TMEM_U000004
Amis_257,GLOSBE_STATIC_9fb888c7dd0c80ee4cc3,GLOSBE_ami_zho_TMEM_U000006
Amis_258,GLOSBE_STATIC_4a860a43d9ed667c0894,GLOSBE_ami_zho_TMEM_U000007
Amis_259,GLOSBE_STATIC_92d5126c2bf771b91dc6,GLOSBE_ami_zho_TMEM_U000008
Amis_260,GLOSBE_REVIEWED_ZHO_b6194234827d9b01,GLOSBE_ami_zho_TMEM_U000044
Amis_261,GLOSBE_REVIEWED_ZHO_bd1851d0e911cf67,GLOSBE_ami_zho_TMEM_U000031
Amis_262,GLOSBE_STATIC_09b2fae1e065d2319b48,GLOSBE_ami_zho_TMEM_U000009
Amis_263,GLOSBE_STATIC_bfb19eb5a892e4af5ce1,GLOSBE_ami_zho_TMEM_U000010
Amis_264,GLOSBE_STATIC_1ba1eac920589b2acdd9,GLOSBE_ami_zho_TMEM_U000011
Amis_265,GLOSBE_REVIEWED_ZHO_730c6b8c6fb0235d,GLOSBE_ami_zho_TMEM_U000012
Amis_266,GLOSBE_REVIEWED_ZHO_9710aa16955877bb,GLOSBE_ami_zho_TMEM_U000033
Amis_267,GLOSBE_REVIEWED_ZHO_179eeeb491527392,GLOSBE_ami_zho_TMEM_U000230
Amis_268,GLOSBE_REVIEWED_ZHO_b14d133fb87eec42,GLOSBE_ami_zho_TMEM_U000231
Amis_269,GLOSBE_STATIC_bdf7c3f5d353d50ad538,GLOSBE_ami_zho_TMEM_U000014
Amis_270,GLOSBE_STATIC_6f56471e1cc8b6d934dd,GLOSBE_ami_zho_TMEM_U000015
Amis_271,GLOSBE_STATIC_161f730563921ecb6fff,GLOSBE_ami_zho_TMEM_U000017
Amis_272,GLOSBE_STATIC_4d47d68035a4efdd0f7a,GLOSBE_ami_zho_TMEM_U000019
Amis_273,GLOSBE_REVIEWED_ZHO_66e4d7da0b7032c4,GLOSBE_ami_zho_TMEM_U000047
Amis_274,GLOSBE_STATIC_6b39693e00dc78c65eba,GLOSBE_ami_zho_TMEM_U000022
Amis_275,GLOSBE_REVIEWED_ZHO_5714eebd133d037c,GLOSBE_ami_zho_TMEM_U000024
Amis_276,GLOSBE_STATIC_8014485d93f3db592c1a,GLOSBE_ami_zho_TMEM_U000001
Amis_277,GLOSBE_STATIC_04e0a41f9522c2a31e2a,GLOSBE_ami_zho_TMEM_U000004
Amis_278,GLOSBE_STATIC_ff8854354dc77be4dc25,GLOSBE_ami_zho_TMEM_U000005
Amis_279,GLOSBE_STATIC_bfb19eb5a892e4af5ce1,GLOSBE_ami_zho_TMEM_U000010
Amis_280,GLOSBE_REVIEWED_ZHO_e6f5ede11c5b9137,GLOSBE_ami_zho_TMEM_U000045
Amis_281,GLOSBE_REVIEWED_ZHO_730c6b8c6fb0235d,GLOSBE_ami_zho_TMEM_U000012
Amis_282,GLOSBE_STATIC_bdf7c3f5d353d50ad538,GLOSBE_ami_zho_TMEM_U000014
Amis_283,GLOSBE_STATIC_4d47d68035a4efdd0f7a,GLOSBE_ami_zho_TMEM_U000019
Amis_284,GLOSBE_STATIC_c8c1e3c604f588af9b86,GLOSBE_ami_zho_TMEM_U000023
Amis_285,GLOSBE_REVIEWED_ZHO_6614db9e1d82e7a2,GLOSBE_ami_zho_TMEM_U000232
Amis_286,GLOSBE_REVIEWED_ZHO_dc5c338648af711a,GLOSBE_ami_zho_TMEM_U000039
Amis_287,GLOSBE_REVIEWED_ZHO_60ece95668ee7f59,GLOSBE_ami_zho_TMEM_U000040
Amis_288,GLOSBE_REVIEWED_ZHO_524eb6beb237f4f6,GLOSBE_ami_zho_TMEM_U000233
Amis_289,GLOSBE_REVIEWED_ZHO_3351ccde6275830f,GLOSBE_ami_zho_TMEM_U000234
Amis_290,GLOSBE_REVIEWED_ZHO_bd0d15119555e106,GLOSBE_ami_zho_TMEM_U000050
Amis_291,GLOSBE_REVIEWED_ZHO_fcd4139ceae4b740,GLOSBE_ami_zho_TMEM_U000235
Amis_292,GLOSBE_REVIEWED_ZHO_498761440881a6f3,GLOSBE_ami_zho_TMEM_U000236
Amis_293,GLOSBE_REVIEWED_ZHO_0728178242e42dc4,GLOSBE_ami_zho_TMEM_U000237
Amis_294,GLOSBE_REVIEWED_ZHO_d0064568b38054e7,GLOSBE_ami_zho_TMEM_U000238
Amis_295,GLOSBE_REVIEWED_ZHO_b71af133c55263ef,GLOSBE_ami_zho_TMEM_U000239
Amis_296,GLOSBE_REVIEWED_ZHO_885e0f8e04f0a009,GLOSBE_ami_zho_TMEM_U000240
Amis_297,GLOSBE_REVIEWED_ZHO_734d0c97e4d997fa,GLOSBE_ami_zho_TMEM_U000241
Amis_298,GLOSBE_REVIEWED_ZHO_cb12648352c5b7d4,GLOSBE_ami_zho_TMEM_U000242
Amis_299,GLOSBE_REVIEWED_ZHO_8ba98d36bc69f26d,GLOSBE_ami_zho_TMEM_U000243
Amis_300,GLOSBE_REVIEWED_ZHO_4b58d9ab321e6c69,GLOSBE_ami_zho_TMEM_U000244
Amis_301,GLOSBE_REVIEWED_ZHO_89e2940197f6e515,GLOSBE_ami_zho_TMEM_U000245
Amis_302,GLOSBE_REVIEWED_ZHO_940adbaf9c590715,GLOSBE_ami_zho_TMEM_U000246
Amis_303,GLOSBE_REVIEWED_ZHO_e9a3ac848b5788ae,GLOSBE_ami_zho_TMEM_U000053
Amis_304,GLOSBE_REVIEWED_ZHO_50729c5e2d148637,GLOSBE_ami_zho_TMEM_U000054
Amis_305,GLOSBE_REVIEWED_ZHO_814f0ca208db28c1,GLOSBE_ami_zho_TMEM_U000247
Amis_306,GLOSBE_REVIEWED_ZHO_3cd43217197ed826,GLOSBE_ami_zho_TMEM_U000056
Amis_307,GLOSBE_REVIEWED_ZHO_4c540c7e8c5d2852,GLOSBE_ami_zho_TMEM_U000248
Amis_308,GLOSBE_REVIEWED_ZHO_1e042dbe2ea788c0,GLOSBE_ami_zho_TMEM_U000059
Amis_309,GLOSBE_REVIEWED_ZHO_90cb489538fd834a,GLOSBE_ami_zho_TMEM_U000060
Amis_310,GLOSBE_REVIEWED_ZHO_35cb1778af6c3f2c,GLOSBE_ami_zho_TMEM_U000061
Amis_311,GLOSBE_REVIEWED_ZHO_6c06ba1a2ee4982e,GLOSBE_ami_zho_TMEM_U000249
Amis_312,GLOSBE_REVIEWED_ZHO_4a37de8ffddebd50,GLOSBE_ami_zho_TMEM_U000063
Amis_313,GLOSBE_REVIEWED_ZHO_923bef51273547a7,GLOSBE_ami_zho_TMEM_U000065
Amis_314,GLOSBE_REVIEWED_ZHO_154ff738ba26d4da,GLOSBE_ami_zho_TMEM_U000250
Amis_315,GLOSBE_REVIEWED_ZHO_3caf21705010bd07,GLOSBE_ami_zho_TMEM_U000069
Amis_316,GLOSBE_REVIEWED_ZHO_6d0942b50e0ab88d,GLOSBE_ami_zho_TMEM_U000251
Amis_317,GLOSBE_REVIEWED_ZHO_647c908081b3877e,GLOSBE_ami_zho_TMEM_U000070
Amis_318,GLOSBE_REVIEWED_ZHO_17424eee92de7c22,GLOSBE_ami_zho_TMEM_U000072
Amis_319,GLOSBE_REVIEWED_ZHO_11527e8b2e7e7056,GLOSBE_ami_zho_TMEM_U000252
Amis_320,GLOSBE_REVIEWED_ZHO_1ba34fd425460cca,GLOSBE_ami_zho_TMEM_U000253
Amis_321,GLOSBE_REVIEWED_ZHO_0fa804c41c9f4853,GLOSBE_ami_zho_TMEM_U000254
Amis_322,GLOSBE_REVIEWED_ZHO_0877a7e7d0374c28,GLOSBE_ami_zho_TMEM_U000075
Amis_323,GLOSBE_REVIEWED_ZHO_a6020b2dcd9ab2a5,GLOSBE_ami_zho_TMEM_U000255
Amis_324,GLOSBE_REVIEWED_ZHO_67edeae18bc649a9,GLOSBE_ami_zho_TMEM_U000256
Amis_325,GLOSBE_REVIEWED_ZHO_c934d4953a0dee48,GLOSBE_ami_zho_TMEM_U000257
Amis_326,GLOSBE_REVIEWED_ZHO_6e14173bf08ab02b,GLOSBE_ami_zho_TMEM_U000084
Amis_327,GLOSBE_REVIEWED_ZHO_81a0ab645bdd7ab7,GLOSBE_ami_zho_TMEM_U000258
Amis_328,GLOSBE_REVIEWED_ZHO_387f6b1429ff08cd,GLOSBE_ami_zho_TMEM_U000085
Amis_329,GLOSBE_REVIEWED_ZHO_0facb876f63c86ab,GLOSBE_ami_zho_TMEM_U000259
Amis_330,GLOSBE_REVIEWED_ZHO_f77bff994d0d9890,GLOSBE_ami_zho_TMEM_U000087
Amis_331,GLOSBE_REVIEWED_ZHO_32b340de4a8cbed2,GLOSBE_ami_zho_TMEM_U000088
Amis_332,GLOSBE_REVIEWED_ZHO_78814255e3bc16aa,GLOSBE_ami_zho_TMEM_U000260
Amis_333,GLOSBE_REVIEWED_ZHO_1ee8f3405596da83,GLOSBE_ami_zho_TMEM_U000261
Amis_334,GLOSBE_REVIEWED_ZHO_85a6f31b368e7d79,GLOSBE_ami_zho_TMEM_U000262
Amis_335,GLOSBE_REVIEWED_ZHO_6d2c8d75b0549d86,GLOSBE_ami_zho_TMEM_U000263
Amis_336,GLOSBE_REVIEWED_ZHO_3c24ea1fb75b04e3,GLOSBE_ami_zho_TMEM_U000264
Amis_337,GLOSBE_REVIEWED_ZHO_45017dc702b476a0,GLOSBE_ami_zho_TMEM_U000265
Amis_338,GLOSBE_REVIEWED_ZHO_effed0b3a4c6d25c,GLOSBE_ami_zho_TMEM_U000266
Amis_339,GLOSBE_REVIEWED_ZHO_3091ed723ea6204c,GLOSBE_ami_zho_TMEM_U000100
Amis_340,GLOSBE_REVIEWED_ZHO_9218bf6f27fb06dc,GLOSBE_ami_zho_TMEM_U000267
Amis_341,GLOSBE_REVIEWED_ZHO_af500cfa05b02f29,GLOSBE_ami_zho_TMEM_U000103
Amis_342,GLOSBE_REVIEWED_ZHO_470cd3b97251f0bc,GLOSBE_ami_zho_TMEM_U000268
Amis_343,GLOSBE_REVIEWED_ZHO_6a1e4d509f106949,GLOSBE_ami_zho_TMEM_U000269
Amis_344,GLOSBE_REVIEWED_ZHO_3c599ab9d37bab65,GLOSBE_ami_zho_TMEM_U000111
Amis_345,GLOSBE_REVIEWED_ZHO_ea045d3567206290,GLOSBE_ami_zho_TMEM_U000270
Amis_346,GLOSBE_REVIEWED_ZHO_a9e100f5b5398618,GLOSBE_ami_zho_TMEM_U000116
Amis_347,GLOSBE_REVIEWED_ZHO_7c19b72de9454032,GLOSBE_ami_zho_TMEM_U000271
Amis_348,GLOSBE_REVIEWED_ZHO_b1c98e1eb60e2c4b,GLOSBE_ami_zho_TMEM_U000272
Amis_349,GLOSBE_REVIEWED_ZHO_2bc676f92b0014dd,GLOSBE_ami_zho_TMEM_U000273
Amis_350,GLOSBE_REVIEWED_ZHO_5307cf0c49ba39dd,GLOSBE_ami_zho_TMEM_U000274
Amis_351,GLOSBE_REVIEWED_ZHO_9ccf7b4e252e18af,GLOSBE_ami_zho_TMEM_U000126
Amis_352,GLOSBE_REVIEWED_ZHO_76c67384dc12bc2d,GLOSBE_ami_zho_TMEM_U000128
Amis_353,GLOSBE_REVIEWED_ZHO_2566551f0368308a,GLOSBE_ami_zho_TMEM_U000275
Amis_354,GLOSBE_REVIEWED_ZHO_a2428b06966f0f85,GLOSBE_ami_zho_TMEM_U000130
Amis_355,GLOSBE_REVIEWED_ZHO_53af614c175ec1ec,GLOSBE_ami_zho_TMEM_U000276
Amis_356,GLOSBE_REVIEWED_ZHO_9aef210f29b7f3ab,GLOSBE_ami_zho_TMEM_U000131
Amis_357,GLOSBE_REVIEWED_ZHO_aac2b371c5f88948,GLOSBE_ami_zho_TMEM_U000132
Amis_358,GLOSBE_REVIEWED_ZHO_0fd390a0fb1f8229,GLOSBE_ami_zho_TMEM_U000133
Amis_359,GLOSBE_REVIEWED_ZHO_5525fcc4f9e9646a,GLOSBE_ami_zho_TMEM_U000134
Amis_360,GLOSBE_REVIEWED_ZHO_2cf8b5adf424254a,GLOSBE_ami_zho_TMEM_U000277
Amis_361,GLOSBE_REVIEWED_ZHO_3929f272c43eb1df,GLOSBE_ami_zho_TMEM_U000278
Amis_362,GLOSBE_REVIEWED_ZHO_c85317c59f6b2684,GLOSBE_ami_zho_TMEM_U000279
Amis_363,GLOSBE_REVIEWED_ZHO_1a5fa0b79c3984ca,GLOSBE_ami_zho_TMEM_U000139
Amis_364,GLOSBE_REVIEWED_ZHO_0b6e4d9d3356cccf,GLOSBE_ami_zho_TMEM_U000280
Amis_365,GLOSBE_REVIEWED_ZHO_c0bd4a180a4cfaae,GLOSBE_ami_zho_TMEM_U000281
Amis_366,GLOSBE_REVIEWED_ZHO_0c07dbaea7a7173d,GLOSBE_ami_zho_TMEM_U000282
Amis_367,GLOSBE_REVIEWED_ZHO_f15c46e2f8e0b1cb,GLOSBE_ami_zho_TMEM_U000283
Amis_368,GLOSBE_REVIEWED_ZHO_5c2f7ab48495264b,GLOSBE_ami_zho_TMEM_U000284
Amis_369,GLOSBE_REVIEWED_ZHO_5f20679957f51631,GLOSBE_ami_zho_TMEM_U000144
Amis_370,GLOSBE_REVIEWED_ZHO_5d45d765822406fd,GLOSBE_ami_zho_TMEM_U000285
Amis_371,GLOSBE_REVIEWED_ZHO_77199fbef95ec571,GLOSBE_ami_zho_TMEM_U000150
Amis_372,GLOSBE_REVIEWED_ZHO_4ddcebfc3add29a2,GLOSBE_ami_zho_TMEM_U000151
Amis_373,GLOSBE_REVIEWED_ZHO_229125fa13110766,GLOSBE_ami_zho_TMEM_U000286
Amis_374,GLOSBE_REVIEWED_ZHO_cc1e85764b2aa602,GLOSBE_ami_zho_TMEM_U000154
Amis_375,GLOSBE_REVIEWED_ZHO_1260d55393c4bde8,GLOSBE_ami_zho_TMEM_U000287
Amis_376,GLOSBE_REVIEWED_ZHO_aee37768c9af6961,GLOSBE_ami_zho_TMEM_U000156
Amis_377,GLOSBE_REVIEWED_ZHO_dce087267561b3c4,GLOSBE_ami_zho_TMEM_U000157
Amis_378,GLOSBE_REVIEWED_ZHO_3560e13b00c234e4,GLOSBE_ami_zho_TMEM_U000288
Amis_379,GLOSBE_REVIEWED_ZHO_54289d1ec0a67bcd,GLOSBE_ami_zho_TMEM_U000289
Amis_380,GLOSBE_REVIEWED_ZHO_e83fa4cad6be2610,GLOSBE_ami_zho_TMEM_U000290
Amis_381,GLOSBE_REVIEWED_ZHO_ab7ac0478a318140,GLOSBE_ami_zho_TMEM_U000163
Amis_382,GLOSBE_REVIEWED_ZHO_54cee63809ce727d,GLOSBE_ami_zho_TMEM_U000291
Amis_383,GLOSBE_REVIEWED_ZHO_914b22904ee78026,GLOSBE_ami_zho_TMEM_U000292
Amis_384,GLOSBE_REVIEWED_ZHO_06a02b2954160005,GLOSBE_ami_zho_TMEM_U000293
Amis_385,GLOSBE_REVIEWED_ZHO_ad9ecc8606e06ed5,GLOSBE_ami_zho_TMEM_U000294
Amis_386,GLOSBE_REVIEWED_ZHO_9570127ee48ec97f,GLOSBE_ami_zho_TMEM_U000295
Amis_387,GLOSBE_REVIEWED_ZHO_2035327ba1d491aa,GLOSBE_ami_zho_TMEM_U000296
Amis_388,GLOSBE_REVIEWED_ZHO_ab50acff024a971c,GLOSBE_ami_zho_TMEM_U000297
Amis_389,GLOSBE_REVIEWED_ZHO_c6a813706f4d29f0,GLOSBE_ami_zho_TMEM_U000175
Amis_390,GLOSBE_REVIEWED_ZHO_a9b23fbe11051aec,GLOSBE_ami_zho_TMEM_U000176
Amis_391,GLOSBE_REVIEWED_ZHO_a567b70f6ea24b3b,GLOSBE_ami_zho_TMEM_U000298
Amis_392,GLOSBE_REVIEWED_ZHO_aff6f52a1aa719f2,GLOSBE_ami_zho_TMEM_U000299
Amis_393,GLOSBE_REVIEWED_ZHO_48383d262c0416a2,GLOSBE_ami_zho_TMEM_U000300
Amis_394,GLOSBE_REVIEWED_ZHO_26e732477f833f25,GLOSBE_ami_zho_TMEM_U000301
Amis_395,GLOSBE_REVIEWED_ZHO_6f92e6238bdb9749,GLOSBE_ami_zho_TMEM_U000183
Amis_396,GLOSBE_REVIEWED_ZHO_3a88ca9edff4cd6c,GLOSBE_ami_zho_TMEM_U000302
Amis_397,GLOSBE_REVIEWED_ZHO_b8b534fa0bde4a88,GLOSBE_ami_zho_TMEM_U000303
Amis_398,GLOSBE_REVIEWED_ZHO_9838a0ebde3ba450,GLOSBE_ami_zho_TMEM_U000304
Amis_399,GLOSBE_REVIEWED_ZHO_603d75643042585f,GLOSBE_ami_zho_TMEM_U000194
Amis_400,GLOSBE_REVIEWED_ZHO_6a433c8bebb9e4a4,GLOSBE_ami_zho_TMEM_U000198
Amis_401,GLOSBE_REVIEWED_ZHO_e065e34607f45821,GLOSBE_ami_zho_TMEM_U000200
Amis_402,GLOSBE_REVIEWED_ZHO_ce2af7b43239d4a5,GLOSBE_ami_zho_TMEM_U000305
Amis_403,GLOSBE_REVIEWED_ZHO_9f54afe6261b55bc,GLOSBE_ami_zho_TMEM_U000306
Amis_404,GLOSBE_REVIEWED_ZHO_befa09fb429fde01,GLOSBE_ami_zho_TMEM_U000307
Amis_405,GLOSBE_REVIEWED_ZHO_690cae964a9bf60a,GLOSBE_ami_zho_TMEM_U000203
Amis_406,GLOSBE_REVIEWED_ZHO_b565fc91b5ff9d65,GLOSBE_ami_zho_TMEM_U000308
Amis_407,GLOSBE_REVIEWED_ZHO_c1ba6e274857f556,GLOSBE_ami_zho_TMEM_U000205
Amis_408,GLOSBE_REVIEWED_ZHO_d02019ea113f6a3d,GLOSBE_ami_zho_TMEM_U000206
Amis_409,GLOSBE_REVIEWED_ZHO_2bb612520c169f15,GLOSBE_ami_zho_TMEM_U000309
Amis_410,GLOSBE_REVIEWED_ZHO_2d06dd4efd48eb98,GLOSBE_ami_zho_TMEM_U000211
Amis_411,GLOSBE_REVIEWED_ZHO_8fd4b8b2cb27e42d,GLOSBE_ami_zho_TMEM_U000213
Amis_412,GLOSBE_REVIEWED_ZHO_5b3fa00eddeea8a3,GLOSBE_ami_zho_TMEM_U000310
Amis_413,GLOSBE_REVIEWED_ZHO_91797d399b150f32,GLOSBE_ami_zho_TMEM_U000311
Amis_414,GLOSBE_REVIEWED_ZHO_6fc3d00b2cb0a841,GLOSBE_ami_zho_TMEM_U000215
Amis_415,GLOSBE_REVIEWED_ZHO_2c380881ba4f238c,GLOSBE_ami_zho_TMEM_U000312
Amis_416,GLOSBE_REVIEWED_ZHO_cb12f005edb4ce35,GLOSBE_ami_zho_TMEM_U000313
Amis_417,GLOSBE_REVIEWED_ZHO_0162d3ecc3ca988d,GLOSBE_ami_zho_TMEM_U000221
Amis_418,GLOSBE_REVIEWED_ZHO_bb5c2ae194c8ff62,GLOSBE_ami_zho_TMEM_U000224
Amis_419,GLOSBE_REVIEWED_ZHO_a2e063f00c9f7058,GLOSBE_ami_zho_TMEM_U000226
Amis_420,GLOSBE_REVIEWED_ZHO_a4c0cefd4d19ef73,GLOSBE_ami_zho_TMEM_U000228
Amis_421,GLOSBE_REVIEWED_ZHO_e3919351e6bfcaa2,GLOSBE_ami_zho_TMEM_U000314
Amis_422,GLOSBE_REVIEWED_ZHO_e281dc6a4f29588a,GLOSBE_ami_zho_TMEM_U000315
Amis_423,GLOSBE_REVIEWED_ZHO_04b1ce4720ffdb0f,GLOSBE_ami_zho_TMEM_U000316
Amis_424,GLOSBE_REVIEWED_ZHO_eebd8379afb7a720,GLOSBE_ami_zho_TMEM_U000317
Amis_425,GLOSBE_REVIEWED_ZHO_042760309ae1859a,GLOSBE_ami_zho_TMEM_U000318
Amis_426,GLOSBE_REVIEWED_ZHO_46c1309763d68c41,GLOSBE_ami_zho_TMEM_U000319
Amis_427,GLOSBE_REVIEWED_ZHO_6056c949cc94d906,GLOSBE_ami_zho_TMEM_U000320
Amis_428,GLOSBE_REVIEWED_ZHO_2d802d03695e2744,GLOSBE_ami_zho_TMEM_U000321
Amis_429,GLOSBE_REVIEWED_ZHO_b92fc487de80de59,GLOSBE_ami_zho_TMEM_U000322
Amis_430,GLOSBE_REVIEWED_ZHO_ab3025879e8ed732,GLOSBE_ami_zho_TMEM_U000323
Amis_431,GLOSBE_REVIEWED_ZHO_09a24d34d1aae5da,GLOSBE_ami_zho_TMEM_U000324
Amis_432,GLOSBE_REVIEWED_ZHO_e87d51662fd43e04,GLOSBE_ami_zho_TMEM_U000325
Amis_433,GLOSBE_REVIEWED_ZHO_4a59ef1e5d228ef2,GLOSBE_ami_zho_TMEM_U000326
Amis_434,GLOSBE_REVIEWED_ZHO_58a8bae3eec02d45,GLOSBE_ami_zho_TMEM_U000327
Amis_435,GLOSBE_REVIEWED_ZHO_0dc160ff50e37b67,GLOSBE_ami_zho_TMEM_U000328
Amis_436,GLOSBE_REVIEWED_ZHO_6886e202cb2c23ae,GLOSBE_ami_zho_TMEM_U000329
Amis_437,GLOSBE_REVIEWED_ZHO_81319c4bbdb69851,GLOSBE_ami_zho_TMEM_U000330
Amis_438,GLOSBE_REVIEWED_ZHO_4c03899d8e6c8c63,GLOSBE_ami_zho_TMEM_U000331
Amis_439,GLOSBE_REVIEWED_ZHO_0286aedda47e94f1,GLOSBE_ami_zho_TMEM_U000332
Amis_440,GLOSBE_REVIEWED_ZHO_aeec9b1df2b95d99,GLOSBE_ami_zho_TMEM_U000333
Amis_441,GLOSBE_REVIEWED_ZHO_fe1d886c877030bc,GLOSBE_ami_zho_TMEM_U000334
Amis_442,GLOSBE_REVIEWED_ZHO_0428c64a13dc3612,GLOSBE_ami_zho_TMEM_U000335
Amis_443,GLOSBE_REVIEWED_ZHO_63b8f390195ba430,GLOSBE_ami_zho_TMEM_U000336
Amis_444,GLOSBE_REVIEWED_ZHO_cc1fa59881c8dbc5,GLOSBE_ami_zho_TMEM_U000337
Amis_445,GLOSBE_REVIEWED_ZHO_5bc3df9183cccb18,GLOSBE_ami_zho_TMEM_U000338
Amis_446,GLOSBE_REVIEWED_ZHO_e71575f4f6c7fcd5,GLOSBE_ami_zho_TMEM_U000339
Amis_447,GLOSBE_REVIEWED_ZHO_b083efd209d1407c,GLOSBE_ami_zho_TMEM_U000340
Amis_448,GLOSBE_REVIEWED_ZHO_1ee56b1a1fb09a0d,GLOSBE_ami_zho_TMEM_U000341
Amis_449,GLOSBE_REVIEWED_ZHO_befcea9b3dd1017c,GLOSBE_ami_zho_TMEM_U000342
Amis_450,GLOSBE_REVIEWED_ZHO_cca26c3b7b43a699,GLOSBE_ami_zho_TMEM_U000343
Amis_451,GLOSBE_REVIEWED_ZHO_7841f7cbe6ff65e9,GLOSBE_ami_zho_TMEM_U000344
Amis_452,GLOSBE_REVIEWED_ZHO_4eb5a7b84eaae29d,GLOSBE_ami_zho_TMEM_U000345
Amis_453,GLOSBE_REVIEWED_ZHO_3590ad7687ec9033,GLOSBE_ami_zho_TMEM_U000346
Amis_454,GLOSBE_REVIEWED_ZHO_3422e9cbc27483b1,GLOSBE_ami_zho_TMEM_U000347
Amis_455,GLOSBE_REVIEWED_ZHO_603a69e5fb6d6d3e,GLOSBE_ami_zho_TMEM_U000348
Amis_456,GLOSBE_REVIEWED_ZHO_35706c7fc462976e,GLOSBE_ami_zho_TMEM_U000349
Amis_457,GLOSBE_REVIEWED_ZHO_4e382df349065bb3,GLOSBE_ami_zho_TMEM_U000350
Amis_458,GLOSBE_REVIEWED_ZHO_7491797535d70986,GLOSBE_ami_zho_TMEM_U000351
Amis_459,GLOSBE_REVIEWED_ZHO_b21a554e68234d1d,GLOSBE_ami_zho_TMEM_U000352
Amis_460,GLOSBE_REVIEWED_ZHO_c1ffd108b22c251d,GLOSBE_ami_zho_TMEM_U000353
Amis_461,GLOSBE_REVIEWED_ZHO_0ba63e7011982231,GLOSBE_ami_zho_TMEM_U000354
Amis_462,GLOSBE_REVIEWED_ZHO_57595e92e1bb9d65,GLOSBE_ami_zho_TMEM_U000355
Amis_463,GLOSBE_REVIEWED_ZHO_9810d027af3d43ea,GLOSBE_ami_zho_TMEM_U000356
Amis_464,GLOSBE_REVIEWED_ZHO_250ab0e69f8e2b66,GLOSBE_ami_zho_TMEM_U000357
Amis_465,GLOSBE_REVIEWED_ZHO_3a72b3994363dae5,GLOSBE_ami_zho_TMEM_U000358
Amis_466,GLOSBE_REVIEWED_ZHO_3a675d9e45ae9e31,GLOSBE_ami_zho_TMEM_U000359
Amis_467,GLOSBE_REVIEWED_ZHO_e9670493683aee83,GLOSBE_ami_zho_TMEM_U000360
Amis_468,GLOSBE_REVIEWED_ZHO_3159a843fed736ab,GLOSBE_ami_zho_TMEM_U000361
Amis_469,GLOSBE_REVIEWED_ZHO_378d5e75eea536b5,GLOSBE_ami_zho_TMEM_U000362
Amis_470,GLOSBE_REVIEWED_ZHO_5712318bb819e9e2,GLOSBE_ami_zho_TMEM_U000363
Amis_471,GLOSBE_REVIEWED_ZHO_1f7965d2241ca5eb,GLOSBE_ami_zho_TMEM_U000364
Amis_472,GLOSBE_REVIEWED_ZHO_5f4e3b2209b9d003,GLOSBE_ami_zho_TMEM_U000365
Amis_473,GLOSBE_REVIEWED_ZHO_253b11989a4ae6c4,GLOSBE_ami_zho_TMEM_U000366
Amis_474,GLOSBE_REVIEWED_ZHO_c231652ed44ba2cf,GLOSBE_ami_zho_TMEM_U000367
Amis_475,GLOSBE_REVIEWED_ZHO_0a540e0a47fa8698,GLOSBE_ami_zho_TMEM_U000368
Amis_476,GLOSBE_REVIEWED_ZHO_cd61f8fc14f76d9a,GLOSBE_ami_zho_TMEM_U000042
Amis_477,GLOSBE_REVIEWED_ZHO_0a51c2ee2bd62f50,GLOSBE_ami_zho_TMEM_U000229
Amis_478,GLOSBE_STATIC_4a860a43d9ed667c0894,GLOSBE_ami_zho_TMEM_U000007
Amis_479,GLOSBE_REVIEWED_ZHO_b6194234827d9b01,GLOSBE_ami_zho_TMEM_U000044
