level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	30	12	0	0	0	222.48	153.28	26.41	10.25	100	houwer
3	30	13	0	0	0	288.599991	153.283483	18.915698	10.247634	-1	###FLOW###
4	30	13	0	0	0	288.599991	153.283483	18.915698	10.247634	-1	###LINE###
5	30	13	0	0	0	288.60	153.28	18.92	10.25	100	silock
3	30	14	0	0	0	370.559990	153.283483	66.287348	10.247634	-1	###FLOW###
4	30	14	0	0	0	370.559990	153.283483	66.287348	10.247634	-1	###LINE###
5	30	14	0	0	0	370.56	153.28	66.29	10.25	100	broadsword/hewer
3	30	15	0	0	0	453.599991	153.283483	3.796664	10.247634	-1	###FLOW###
4	30	15	0	0	0	453.599991	153.283483	3.796664	10.247634	-1	###LINE###
5	30	15	0	0	0	453.60	153.28	3.80	10.25	100	y
3	30	16	0	0	0	74.879997	175.603491	22.523172	10.247634	-1	###FLOW###
4	30	16	0	0	0	74.879997	175.603491	22.523172	10.247634	-1	###LINE###
5	30	16	0	0	0	74.88	175.60	22.52	10.25	100	tasaog
3	30	17	0	0	0	147.240005	175.603491	24.529421	10.247634	-1	###FLOW###
4	30	17	0	0	0	147.240005	175.603491	24.529421	10.247634	-1	###LINE###
5	30	17	0	0	0	147.24	175.60	24.53	10.25	100	parring
3	30	18	0	0	0	222.480011	175.603491	24.529421	10.247634	-1	###FLOW###
4	30	18	0	0	0	222.480011	175.603491	24.529421	10.247634	-1	###LINE###
5	30	18	0	0	0	222.48	175.60	24.53	10.25	100	parring
3	30	19	0	0	0	288.599991	175.603491	22.523172	10.247634	-1	###FLOW###
4	30	19	0	0	0	288.599991	175.603491	22.523172	10.247634	-1	###LINE###
5	30	19	0	0	0	288.60	175.60	22.52	10.25	100	tasaog
3	30	20	0	0	0	370.559990	175.603491	50.461756	10.247634	-1	###FLOW###
4	30	20	0	0	0	370.559990	175.603491	50.461756	10.247634	-1	###LINE###
5	30	20	0	0	0	370.56	175.60	31.66	10.25	100	chopping
5	30	20	0	0	1	404.12	175.60	16.90	10.25	100	knife
3	30	21	0	0	0	453.599991	175.603491	3.796664	10.247634	-1	###FLOW###
4	30	21	0	0	0	453.599991	175.603491	3.796664	10.247634	-1	###LINE###
5	30	21	0	0	0	453.60	175.60	3.80	10.25	100	y
3	30	22	0	0	0	74.879997	197.923487	18.880918	10.247634	-1	###FLOW###
4	30	22	0	0	0	74.879997	197.923487	18.880918	10.247634	-1	###LINE###
5	30	22	0	0	0	74.88	197.92	18.88	10.25	100	tawal
3	30	23	0	0	0	147.240005	197.923487	65.805082	21.407637	-1	###FLOW###
4	30	23	0	0	0	147.275404	197.923487	65.769684	10.247634	-1	###LINE###
5	30	23	0	0	0	147.28	197.92	31.85	10.25	100	hasegaay
5	30	23	0	0	1	181.04	197.92	13.80	10.25	100	met
5	30	23	0	0	2	196.62	197.92	4.25	10.25	100	1
5	30	23	0	0	3	202.78	197.92	4.02	10.25	100	a
5	30	23	0	0	4	208.79	197.92	4.25	10.25	100	2
4	30	23	0	1	0	147.240005	209.083490	22.901979	10.247634	-1	###LINE###
5	30	23	0	1	0	147.24	209.08	22.90	10.25	100	tacken
3	30	24	0	0	0	222.480011	197.923487	53.686256	21.407637	-1	###FLOW###
4	30	24	0	0	0	222.480011	197.923487	53.686256	10.247634	-1	###LINE###
5	30	24	0	0	0	222.48	197.92	31.87	10.25	100	hasegaay
5	30	24	0	0	1	256.31	197.92	13.69	10.25	100	met
5	30	24	0	0	2	271.92	197.92	4.25	10.25	100	1
4	30	24	0	1	0	222.480011	209.083490	35.006898	10.247634	-1	###LINE###
5	30	24	0	1	0	222.48	209.08	4.02	10.25	100	a
5	30	24	0	1	1	228.44	209.08	4.25	10.25	100	2
5	30	24	0	1	2	234.54	209.08	22.94	10.25	100	tacken
3	30	25	0	0	0	288.599991	197.923487	18.880918	10.247634	-1	###FLOW###
4	30	25	0	0	0	288.599991	197.923487	18.880918	10.247634	-1	###LINE###
5	30	25	0	0	0	288.60	197.92	18.88	10.25	100	tawal
3	30	26	0	0	0	370.559990	197.923487	63.264612	21.407637	-1	###FLOW###
4	30	26	0	0	0	370.571056	197.923487	63.253547	10.247634	-1	###LINE###
5	30	26	0	0	0	370.57	197.92	24.69	10.25	100	assegai
5	30	26	0	0	1	397.16	197.92	15.20	10.25	100	with
5	30	26	0	0	2	414.22	197.92	4.25	10.25	100	1
5	30	26	0	0	3	420.32	197.92	7.35	10.25	100	or
5	30	26	0	0	4	429.57	197.92	4.25	10.25	100	2
4	30	26	0	1	0	370.559990	209.083490	31.305485	10.247634	-1	###LINE###
5	30	26	0	1	0	370.56	209.08	31.31	10.25	100	branches
3	30	27	0	0	0	453.599991	197.923487	3.796664	10.247634	-1	###FLOW###
4	30	27	0	0	0	453.599991	197.923487	3.796664	10.247634	-1	###LINE###
5	30	27	0	0	0	453.60	197.92	3.80	10.25	100	y
3	30	28	0	0	0	74.879997	231.403498	14.359222	10.247634	-1	###FLOW###
4	30	28	0	0	0	74.879997	231.403498	14.359222	10.247634	-1	###LINE###
5	30	28	0	0	0	74.88	231.40	14.36	10.25	100	apig
3	30	29	0	0	0	147.240005	231.403498	65.765873	21.407615	-1	###FLOW###
4	30	29	0	0	0	147.281146	231.403498	65.724732	10.247634	-1	###LINE###
5	30	29	0	0	0	147.28	231.40	31.85	10.25	100	hasegaay
5	30	29	0	0	1	181.05	231.40	13.69	10.25	100	met
5	30	29	0	0	2	196.64	231.40	4.25	10.25	100	3
5	30	29	0	0	3	202.74	231.40	4.02	10.25	100	a
5	30	29	0	0	4	208.76	231.40	4.25	10.25	100	4
4	30	29	0	1	0	147.240005	242.563479	22.901979	10.247634	-1	###LINE###
5	30	29	0	1	0	147.24	242.56	22.90	10.25	100	tacken
3	30	30	0	0	0	222.480011	231.403498	53.686256	21.407615	-1	###FLOW###
4	30	30	0	0	0	222.480011	231.403498	53.686256	10.247634	-1	###LINE###
5	30	30	0	0	0	222.48	231.40	31.87	10.25	100	hasegaay
5	30	30	0	0	1	256.31	231.40	13.69	10.25	100	met
5	30	30	0	0	2	271.92	231.40	4.25	10.25	100	3
4	30	30	0	1	0	222.480011	242.563479	35.006898	10.247634	-1	###LINE###
5	30	30	0	1	0	222.48	242.56	4.02	10.25	100	a
5	30	30	0	1	1	228.44	242.56	4.25	10.25	100	4
5	30	30	0	1	2	234.54	242.56	22.94	10.25	100	tacken
3	30	31	0	0	0	288.599991	231.403498	14.359222	10.247634	-1	###FLOW###
4	30	31	0	0	0	288.599991	231.403498	14.359222	10.247634	-1	###LINE###
5	30	31	0	0	0	288.60	231.40	14.36	10.25	100	apig
3	30	32	0	0	0	370.559990	231.403498	63.270354	21.407615	-1	###FLOW###
4	30	32	0	0	0	370.576798	231.403498	63.253547	10.247634	-1	###LINE###
5	30	32	0	0	0	370.58	231.40	24.69	10.25	100	assegai
5	30	32	0	0	1	397.17	231.40	15.20	10.25	100	with
5	30	32	0	0	2	414.22	231.40	4.25	10.25	100	3
5	30	32	0	0	3	420.32	231.40	7.35	10.25	100	or
5	30	32	0	0	4	429.58	231.40	4.25	10.25	100	4
4	30	32	0	1	0	370.559990	242.563479	31.305485	10.247634	-1	###LINE###
5	30	32	0	1	0	370.56	242.56	31.31	10.25	100	branches
3	30	33	0	0	0	453.599991	231.403498	3.796664	10.247634	-1	###FLOW###
4	30	33	0	0	0	453.599991	231.403498	3.796664	10.247634	-1	###LINE###
5	30	33	0	0	0	453.60	231.40	3.80	10.25	100	y
3	30	34	0	0	0	74.879997	264.883486	15.119033	10.247634	-1	###FLOW###
4	30	34	0	0	0	74.879997	264.883486	15.119033	10.247634	-1	###LINE###
5	30	34	0	0	0	74.88	264.88	15.12	10.25	100	lalto
3	30	35	0	0	0	147.240005	264.883486	30.323869	10.247634	-1	###FLOW###
4	30	35	0	0	0	147.240005	264.883486	30.323869	10.247634	-1	###LINE###
5	30	35	0	0	0	147.24	264.88	30.32	10.25	100	musquet
3	30	36	0	0	0	222.480011	264.883486	30.323869	10.247634	-1	###FLOW###
4	30	36	0	0	0	222.480011	264.883486	30.323869	10.247634	-1	###LINE###
5	30	36	0	0	0	222.48	264.88	30.32	10.25	100	musquet
3	30	37	0	0	0	288.599991	264.883486	15.645327	10.247634	-1	###FLOW###
4	30	37	0	0	0	288.599991	264.883486	15.645327	10.247634	-1	###LINE###
5	30	37	0	0	0	288.60	264.88	15.65	10.25	100	lalto
3	30	38	0	0	0	370.559990	264.883486	25.256979	10.247634	-1	###FLOW###
4	30	38	0	0	0	370.559990	264.883486	25.256979	10.247634	-1	###LINE###
5	30	38	0	0	0	370.56	264.88	25.26	10.25	100	musket
3	30	39	0	0	0	453.599991	264.883486	3.796664	10.247634	-1	###FLOW###
4	30	39	0	0	0	453.599991	264.883486	3.796664	10.247634	-1	###LINE###
5	30	39	0	0	0	453.60	264.88	3.80	10.25	100	y
3	30	40	0	0	0	74.879997	287.203493	17.696855	10.247634	-1	###FLOW###
4	30	40	0	0	0	74.879997	287.203493	17.696855	10.247634	-1	###LINE###
5	30	40	0	0	0	74.88	287.20	17.70	10.25	100	palto
3	30	41	0	0	0	147.240005	287.203493	35.362409	10.247634	-1	###FLOW###
4	30	41	0	0	0	147.240005	287.203493	35.362409	10.247634	-1	###LINE###
5	30	41	0	0	0	147.24	287.20	35.36	10.25	100	afschieten
3	30	42	0	0	0	222.480011	287.203493	35.362409	10.247634	-1	###FLOW###
4	30	42	0	0	0	222.480011	287.203493	35.362409	10.247634	-1	###LINE###
5	30	42	0	0	0	222.48	287.20	35.36	10.25	100	afschieten
3	30	43	0	0	0	288.599991	287.203493	18.173768	10.247634	-1	###FLOW###
4	30	43	0	0	0	288.599991	287.203493	18.173768	10.247634	-1	###LINE###
5	30	43	0	0	0	288.60	287.20	18.17	10.25	100	palto
3	30	44	0	0	0	370.559990	287.203493	43.913500	10.247634	-1	###FLOW###
4	30	44	0	0	0	370.559990	287.203493	43.913500	10.247634	-1	###LINE###
5	30	44	0	0	0	370.56	287.20	7.24	10.25	100	to
5	30	44	0	0	1	379.64	287.20	13.65	10.25	100	fire,
5	30	44	0	0	2	395.11	287.20	19.36	10.25	100	shoot
3	30	45	0	0	0	453.599991	287.203493	3.796664	10.247634	-1	###FLOW###
4	30	45	0	0	0	453.599991	287.203493	3.796664	10.247634	-1	###LINE###
5	30	45	0	0	0	453.60	287.20	3.80	10.25	100	y
3	30	46	0	0	0	74.879997	309.523477	24.796964	10.247634	-1	###FLOW###
4	30	46	0	0	0	74.879997	309.523477	24.796964	10.247634	-1	###LINE###
5	30	46	0	0	0	74.88	309.52	24.80	10.25	100	nanock
3	30	47	0	0	0	147.240005	309.523477	45.113903	10.247634	-1	###FLOW###
4	30	47	0	0	0	147.240005	309.523477	45.113903	10.247634	-1	###LINE###
5	30	47	0	0	0	147.24	309.52	24.63	10.25	100	koegel,
5	30	47	0	0	1	173.77	309.52	18.59	10.25	100	hagel
3	30	48	0	0	0	222.480011	309.523477	45.113903	10.247634	-1	###FLOW###
4	30	48	0	0	0	222.480011	309.523477	45.113903	10.247634	-1	###LINE###
5	30	48	0	0	0	222.48	309.52	24.63	10.25	100	koegel,
5	30	48	0	0	1	249.01	309.52	18.59	10.25	100	hagel
3	30	49	0	0	0	288.599991	309.523477	24.796964	10.247634	-1	###FLOW###
4	30	49	0	0	0	288.599991	309.523477	24.796964	10.247634	-1	###LINE###
5	30	49	0	0	0	288.60	309.52	24.80	10.25	100	nanock
3	30	50	0	0	0	370.559990	309.523477	54.822939	10.247634	-1	###FLOW###
4	30	50	0	0	0	370.559990	309.523477	54.822939	10.247634	-1	###LINE###
5	30	50	0	0	0	370.56	309.52	21.81	10.25	100	bullet,
5	30	50	0	0	1	394.19	309.52	16.99	10.25	100	shot,
5	30	50	0	0	2	413.00	309.52	12.38	10.25	100	hail
3	30	51	0	0	0	453.599991	309.523477	3.796664	10.247634	-1	###FLOW###
4	30	51	0	0	0	453.599991	309.523477	3.796664	10.247634	-1	###LINE###
5	30	51	0	0	0	453.60	309.52	3.80	10.25	100	y
3	30	52	0	0	0	74.879997	331.843485	17.114323	10.247634	-1	###FLOW###
4	30	52	0	0	0	74.879997	331.843485	17.114323	10.247634	-1	###LINE###
5	30	52	0	0	0	74.88	331.84	17.11	10.25	100	adim
3	30	53	0	0	0	147.240005	331.843485	33.857649	10.247634	-1	###FLOW###
4	30	53	0	0	0	147.240005	331.843485	33.857649	10.247634	-1	###LINE###
5	30	53	0	0	0	147.24	331.84	33.86	10.25	100	voetangel
3	30	54	0	0	0	222.480011	331.843485	33.857649	10.247634	-1	###FLOW###
4	30	54	0	0	0	222.480011	331.843485	33.857649	10.247634	-1	###LINE###
5	30	54	0	0	0	222.48	331.84	33.86	10.25	100	voetangel
3	30	55	0	0	0	288.599991	331.843485	17.114323	10.247634	-1	###FLOW###
4	30	55	0	0	0	288.599991	331.843485	17.114323	10.247634	-1	###LINE###
5	30	55	0	0	0	288.60	331.84	17.11	10.25	100	adim
3	30	56	0	0	0	370.559990	331.843485	29.341694	10.247634	-1	###FLOW###
4	30	56	0	0	0	370.559990	331.843485	29.341694	10.247634	-1	###LINE###
5	30	56	0	0	0	370.56	331.84	29.34	10.25	100	mantrap
3	30	57	0	0	0	453.599991	331.843485	3.796664	10.247634	-1	###FLOW###
4	30	57	0	0	0	453.599991	331.843485	3.796664	10.247634	-1	###LINE###
5	30	57	0	0	0	453.60	331.84	3.80	10.25	100	y
3	30	58	0	0	0	74.879997	354.163492	20.386498	10.247634	-1	###FLOW###
4	30	58	0	0	0	74.879997	354.163492	20.386498	10.247634	-1	###LINE###
5	30	58	0	0	0	74.88	354.16	20.39	10.25	100	avang
3	30	59	0	0	0	147.240005	354.163492	57.239198	10.247634	-1	###FLOW###
4	30	59	0	0	0	147.240005	354.163492	57.239198	10.247634	-1	###LINE###
5	30	59	0	0	0	147.24	354.16	19.68	10.25	100	schip,
5	30	59	0	0	1	168.83	354.16	35.65	10.25	100	chyampan
3	30	60	0	0	0	222.480011	354.163492	57.239198	10.247634	-1	###FLOW###
4	30	60	0	0	0	222.480011	354.163492	57.239198	10.247634	-1	###LINE###
5	30	60	0	0	0	222.48	354.16	19.68	10.25	100	schip,
5	30	60	0	0	1	244.07	354.16	35.65	10.25	100	chyampan
3	30	61	0	0	0	288.599991	354.163492	20.386498	10.247634	-1	###FLOW###
4	30	61	0	0	0	288.599991	354.163492	20.386498	10.247634	-1	###LINE###
5	30	61	0	0	0	288.60	354.16	20.39	10.25	100	avang
3	30	62	0	0	0	370.559990	354.163492	44.946106	10.247634	-1	###FLOW###
4	30	62	0	0	0	370.559990	354.163492	44.946106	10.247634	-1	###LINE###
5	30	62	0	0	0	370.56	354.16	16.09	10.25	100	ship,
5	30	62	0	0	1	388.55	354.16	26.96	10.25	100	sampan
3	30	63	0	0	0	453.599991	354.163492	3.796664	10.247634	-1	###FLOW###
4	30	63	0	0	0	453.599991	354.163492	3.796664	10.247634	-1	###LINE###
5	30	63	0	0	0	453.60	354.16	3.80	10.25	100	y
3	30	64	0	0	0	74.879997	376.483500	15.622261	10.247634	-1	###FLOW###
4	30	64	0	0	0	74.879997	376.483500	15.622261	10.247634	-1	###LINE###
5	30	64	0	0	0	74.88	376.48	15.62	10.25	100	ouril
3	30	65	0	0	0	147.240005	376.483500	15.665867	10.247634	-1	###FLOW###
4	30	65	0	0	0	147.240005	376.483500	15.665867	10.247634	-1	###LINE###
5	30	65	0	0	0	147.24	376.48	15.67	10.25	100	riem
3	30	66	0	0	0	222.480011	376.483500	15.665867	10.247634	-1	###FLOW###
4	30	66	0	0	0	222.480011	376.483500	15.665867	10.247634	-1	###LINE###
5	30	66	0	0	0	222.48	376.48	15.67	10.25	100	riem
3	30	67	0	0	0	288.599991	376.483500	15.622261	10.247634	-1	###FLOW###
4	30	67	0	0	0	288.599991	376.483500	15.622261	10.247634	-1	###LINE###
5	30	67	0	0	0	288.60	376.48	15.62	10.25	100	ouril
3	30	68	0	0	0	370.559990	376.483500	11.468478	10.247634	-1	###FLOW###
4	30	68	0	0	0	370.559990	376.483500	11.468478	10.247634	-1	###LINE###
5	30	68	0	0	0	370.56	376.48	11.47	10.25	100	oar
3	30	69	0	0	0	453.599991	376.483500	3.796664	10.247634	-1	###FLOW###
4	30	69	0	0	0	453.599991	376.483500	3.796664	10.247634	-1	###LINE###
5	30	69	0	0	0	453.60	376.48	3.80	10.25	100	y
3	30	70	0	0	0	74.879997	398.803507	60.579227	10.247634	-1	###FLOW###
4	30	70	0	0	0	74.879997	398.803507	60.579227	10.247634	-1	###LINE###
5	30	70	0	0	0	74.88	398.80	32.50	10.25	100	pesanach
5	30	70	0	0	1	109.28	398.80	26.18	10.25	100	kiavang
3	30	71	0	0	0	147.240005	398.803507	30.694637	10.247634	-1	###FLOW###
4	30	71	0	0	0	147.240005	398.803507	30.694637	10.247634	-1	###LINE###
5	30	71	0	0	0	147.24	398.80	8.59	10.25	100	de
5	30	71	0	0	1	157.73	398.80	20.20	10.25	100	masst
3	30	72	0	0	0	222.480011	398.803507	30.694637	10.247634	-1	###FLOW###
4	30	72	0	0	0	222.480011	398.803507	30.694637	10.247634	-1	###LINE###
5	30	72	0	0	0	222.48	398.80	8.59	10.25	100	de
5	30	72	0	0	1	232.97	398.80	20.20	10.25	100	masst
3	30	73	0	0	0	370.559990	398.803507	16.823155	10.247634	-1	###FLOW###
4	30	73	0	0	0	370.559990	398.803507	16.823155	10.247634	-1	###LINE###
5	30	73	0	0	0	370.56	398.80	16.82	10.25	100	mast
3	30	74	0	0	0	453.599991	398.803507	3.796664	10.247634	-1	###FLOW###
4	30	74	0	0	0	453.599991	398.803507	3.796664	10.247634	-1	###LINE###
5	30	74	0	0	0	453.60	398.80	3.80	10.25	100	y
3	30	75	0	0	0	74.879997	432.283472	41.734369	10.247634	-1	###FLOW###
4	30	75	0	0	0	74.879997	432.283472	41.734369	10.247634	-1	###LINE###
5	30	75	0	0	0	74.88	432.28	41.73	10.25	100	sagongasing
3	30	76	0	0	0	147.240005	432.283472	13.327437	10.247634	-1	###FLOW###
4	30	76	0	0	0	147.240005	432.283472	13.327437	10.247634	-1	###LINE###
5	30	76	0	0	0	147.24	432.28	13.33	10.25	100	zeyl
3	30	77	0	0	0	222.480011	432.283472	13.327437	10.247634	-1	###FLOW###
4	30	77	0	0	0	222.480011	432.283472	13.327437	10.247634	-1	###LINE###
5	30	77	0	0	0	222.48	432.28	13.33	10.25	100	zeyl
3	30	78	0	0	0	288.599991	398.803507	63.322648	43.727600	-1	###FLOW###
4	30	78	0	0	0	288.599991	398.803507	60.579227	10.247634	-1	###LINE###
5	30	78	0	0	0	288.60	398.80	32.50	10.25	100	pesanach
5	30	78	0	0	1	323.00	398.80	26.18	10.25	100	kiavang
4	30	78	0	1	0	288.599991	409.963510	63.322648	10.247634	-1	###LINE###
5	30	78	0	1	0	288.60	409.96	12.93	10.25	100	[i.e.
5	30	78	0	1	1	303.44	409.96	5.79	10.25	100	ki
5	30	78	0	1	2	311.13	409.96	20.36	10.25	100	avang
5	30	78	0	1	3	333.48	409.96	2.57	10.25	100	-
5	30	78	0	1	4	337.90	409.96	14.02	10.25	100	tree
4	30	78	0	2	0	288.599991	421.123468	27.204725	10.247634	-1	###LINE###
5	30	78	0	2	0	288.60	421.12	6.99	10.25	100	of
5	30	78	0	2	1	297.45	421.12	18.36	10.25	100	boat]
4	30	78	0	3	0	288.599991	432.283472	41.734369	10.247634	-1	###LINE###
5	30	78	0	3	0	288.60	432.28	41.73	10.25	100	sagongasing
3	30	79	0	0	0	370.559990	432.283472	11.159920	10.247634	-1	###FLOW###
4	30	79	0	0	0	370.559990	432.283472	11.159920	10.247634	-1	###LINE###
5	30	79	0	0	0	370.56	432.28	11.16	10.25	100	sail
3	30	80	0	0	0	453.599991	432.283472	3.796664	10.247634	-1	###FLOW###
4	30	80	0	0	0	453.599991	432.283472	3.796664	10.247634	-1	###LINE###
5	30	80	0	0	0	453.60	432.28	3.80	10.25	100	y
3	30	81	0	0	0	74.879997	454.603480	21.682218	10.247634	-1	###FLOW###
4	30	81	0	0	0	74.879997	454.603480	21.682218	10.247634	-1	###LINE###
5	30	81	0	0	0	74.88	454.60	21.68	10.25	100	tarijch
3	30	82	0	0	0	147.240005	454.603480	17.247570	10.247634	-1	###FLOW###
4	30	82	0	0	0	147.240005	454.603480	17.247570	10.247634	-1	###LINE###
5	30	82	0	0	0	147.24	454.60	17.25	10.25	100	tauw
3	30	83	0	0	0	222.480011	454.603480	17.247570	10.247634	-1	###FLOW###
4	30	83	0	0	0	222.480011	454.603480	17.247570	10.247634	-1	###LINE###
5	30	83	0	0	0	222.48	454.60	17.25	10.25	100	tauw
3	30	84	0	0	0	288.599991	454.603480	21.682218	10.247634	-1	###FLOW###
4	30	84	0	0	0	288.599991	454.603480	21.682218	10.247634	-1	###LINE###
5	30	84	0	0	0	288.60	454.60	21.68	10.25	100	tarijch
3	30	85	0	0	0	370.559990	454.603480	15.873202	10.247634	-1	###FLOW###
4	30	85	0	0	0	370.559990	454.603480	15.873202	10.247634	-1	###LINE###
5	30	85	0	0	0	370.56	454.60	15.87	10.25	100	rope
3	30	86	0	0	0	453.599991	454.603480	3.796664	10.247634	-1	###FLOW###
4	30	86	0	0	0	453.599991	454.603480	3.796664	10.247634	-1	###LINE###
5	30	86	0	0	0	453.60	454.60	3.80	10.25	100	y
3	30	87	0	0	0	74.879997	476.923487	25.627222	10.247634	-1	###FLOW###
4	30	87	0	0	0	74.879997	476.923487	25.627222	10.247634	-1	###LINE###
5	30	87	0	0	0	74.88	476.92	25.63	10.25	100	kakatar
3	30	88	0	0	0	147.240005	476.923487	23.061869	10.247634	-1	###FLOW###
4	30	88	0	0	0	147.240005	476.923487	23.061869	10.247634	-1	###LINE###
5	30	88	0	0	0	147.24	476.92	23.06	10.25	100	ancker
3	30	89	0	0	0	222.480011	476.923487	23.061869	10.247634	-1	###FLOW###
4	30	89	0	0	0	222.480011	476.923487	23.061869	10.247634	-1	###LINE###
5	30	89	0	0	0	222.48	476.92	23.06	10.25	100	ancker
3	30	90	0	0	0	288.599991	476.923487	25.627222	10.247634	-1	###FLOW###
4	30	90	0	0	0	288.599991	476.923487	25.627222	10.247634	-1	###LINE###
5	30	90	0	0	0	288.60	476.92	25.63	10.25	100	kakatar
3	30	91	0	0	0	370.559990	476.923487	23.861317	10.247634	-1	###FLOW###
4	30	91	0	0	0	370.559990	476.923487	23.861317	10.247634	-1	###LINE###
5	30	91	0	0	0	370.56	476.92	23.86	10.25	100	anchor
3	30	92	0	0	0	453.599991	476.923487	3.796664	10.247634	-1	###FLOW###
4	30	92	0	0	0	453.599991	476.923487	3.796664	10.247634	-1	###LINE###
5	30	92	0	0	0	453.60	476.92	3.80	10.25	100	y
3	30	93	0	0	0	74.879997	499.243494	19.935146	10.247634	-1	###FLOW###
4	30	93	0	0	0	74.879997	499.243494	19.935146	10.247634	-1	###LINE###
5	30	93	0	0	0	74.88	499.24	19.94	10.25	100	tatipa
3	30	94	0	0	0	147.240005	499.243494	17.201437	10.247634	-1	###FLOW###
4	30	94	0	0	0	147.240005	499.243494	17.201437	10.247634	-1	###LINE###
5	30	94	0	0	0	147.24	499.24	17.20	10.25	100	troer
3	30	95	0	0	0	222.480011	499.243494	17.201437	10.247634	-1	###FLOW###
4	30	95	0	0	0	222.480011	499.243494	17.201437	10.247634	-1	###LINE###
5	30	95	0	0	0	222.48	499.24	17.20	10.25	100	troer
3	30	96	0	0	0	288.599991	499.243494	19.935146	10.247634	-1	###FLOW###
4	30	96	0	0	0	288.599991	499.243494	19.935146	10.247634	-1	###LINE###
5	30	96	0	0	0	288.60	499.24	19.94	10.25	100	tatipa
3	30	97	0	0	0	370.559990	499.243494	23.320422	10.247634	-1	###FLOW###
4	30	97	0	0	0	370.559990	499.243494	23.320422	10.247634	-1	###LINE###
5	30	97	0	0	0	370.56	499.24	23.32	10.25	100	rudder
3	30	98	0	0	0	453.599991	499.243494	3.796664	10.247634	-1	###FLOW###
4	30	98	0	0	0	453.599991	499.243494	3.796664	10.247634	-1	###LINE###
5	30	98	0	0	0	453.60	499.24	3.80	10.25	100	y
3	30	99	0	0	0	74.879997	521.563501	24.099428	10.247634	-1	###FLOW###
4	30	99	0	0	0	74.879997	521.563501	24.099428	10.247634	-1	###LINE###
5	30	99	0	0	0	74.88	521.56	24.10	10.25	100	rarakip
3	30	100	0	0	0	147.240005	521.563501	33.680303	10.247634	-1	###FLOW###
4	30	100	0	0	0	147.240005	521.563501	33.680303	10.247634	-1	###LINE###
5	30	100	0	0	0	147.24	521.56	17.45	10.25	100	werp
5	30	100	0	0	1	166.71	521.56	14.21	10.25	100	nett
3	30	101	0	0	0	222.480011	521.563501	33.680303	10.247634	-1	###FLOW###
4	30	101	0	0	0	222.480011	521.563501	33.680303	10.247634	-1	###LINE###
5	30	101	0	0	0	222.48	521.56	17.45	10.25	100	werp
5	30	101	0	0	1	241.95	521.56	14.21	10.25	100	nett
3	30	102	0	0	0	288.599991	521.563501	24.099428	10.247634	-1	###FLOW###
4	30	102	0	0	0	288.599991	521.563501	24.099428	10.247634	-1	###LINE###
5	30	102	0	0	0	288.60	521.56	24.10	10.25	100	rarakip
3	30	103	0	0	0	370.559990	521.563501	27.084570	10.247634	-1	###FLOW###
4	30	103	0	0	0	370.559990	521.563501	27.084570	10.247634	-1	###LINE###
5	30	103	0	0	0	370.56	521.56	13.73	10.25	100	cast
5	30	103	0	0	1	386.14	521.56	11.50	10.25	100	net
3	30	104	0	0	0	453.599991	521.563501	3.796664	10.247634	-1	###FLOW###
4	30	104	0	0	0	453.599991	521.563501	3.796664	10.247634	-1	###LINE###
5	30	104	0	0	0	453.60	521.56	3.80	10.25	100	y
3	30	105	0	0	0	53.978957	560.683481	40.137638	10.247634	-1	###FLOW###
4	30	105	0	0	0	53.978957	560.683481	40.137638	10.247634	-1	###LINE###
5	30	105	0	0	0	53.98	560.68	40.14	10.25	100	06/04/2021
3	30	106	0	0	0	623.759995	77.168928	108.211456	39.609240	-1	###FLOW###
4	30	106	0	0	0	623.759995	77.168928	37.626960	9.369234	-1	###LINE###
5	30	106	0	0	0	623.76	77.17	12.44	9.37	100	PAn
5	30	106	0	0	1	637.90	77.17	23.49	9.37	100	=Proto-
4	30	106	0	1	0	673.919999	77.168928	53.616396	9.369234	-1	###LINE###
5	30	106	0	1	0	673.92	77.17	4.99	9.37	100	Li
5	30	106	0	1	1	680.60	77.17	3.82	9.37	100	=
5	30	106	0	1	2	686.17	77.17	4.99	9.37	100	Li
5	30	106	0	1	3	692.85	77.17	17.41	9.37	100	2010;
5	30	106	0	1	4	711.95	77.17	10.01	9.37	100	SM
5	30	106	0	1	5	723.71	77.17	3.82	9.37	100	=
4	30	106	0	2	0	623.759995	87.248930	108.211456	9.369234	-1	###LINE###
5	30	106	0	2	0	623.76	87.25	43.16	9.37	100	Austronesian,
5	30	106	0	2	1	673.92	87.25	20.58	9.37	100	Sinkan
5	30	106	0	2	2	696.24	87.25	35.74	9.37	100	Manuscript
4	30	106	0	3	0	623.759995	97.328932	31.857316	9.369234	-1	###LINE###
5	30	106	0	3	0	623.76	97.33	7.49	9.37	100	PF
5	30	106	0	3	1	632.87	97.33	3.82	9.37	100	=
5	30	106	0	3	2	638.39	97.33	17.23	9.37	100	Proto
4	30	106	0	4	0	623.759995	107.408934	31.166233	9.369234	-1	###LINE###
5	30	106	0	4	0	623.76	107.41	31.17	9.37	100	Formosan
3	30	106	1	0	0	623.759995	120.008925	37.959257	29.529237	-1	###FLOW###
4	30	106	1	0	0	623.759995	120.008925	37.959257	9.369234	-1	###LINE###
5	30	106	1	0	0	623.76	120.01	6.49	9.37	100	A:
