action,file,parent_id,element_id,translations,start,end
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Tuku.xml,RukaiNr-frog_Tuku_S_17_W0,RukaiNr-frog_Tuku_S_17_W0M4,eng:langedre; zho:sting,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Tuku.xml,RukaiNr-frog_Tuku_S_56_W12,RukaiNr-frog_Tuku_S_56_W12M2,eng:3P.BG; zho:第三人稱單數.附著屬格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Waecacane.xml,RukaiNr-frog_Waecacane_S_29_W1,RukaiNr-frog_Waecacane_S_29_W1M2,eng:ana; zho:not.yet,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Waecacane.xml,RukaiNr-frog_Waecacane_S_35_W2,RukaiNr-frog_Waecacane_S_35_W2M2,eng:a; zho:RLS,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Waecacane.xml,RukaiNr-frog_Waecacane_S_35_W2,RukaiNr-frog_Waecacane_S_35_W2M3,eng:ceke; zho:RED,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Waecacane.xml,RukaiNr-frog_Waecacane_S_35_W2,RukaiNr-frog_Waecacane_S_35_W2M4,eng:cekele; zho:tribe,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Waecacane.xml,RukaiNr-frog_Waecacane_S_39_W0,RukaiNr-frog_Waecacane_S_39_W0M2,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_salrabu.xml,RukaiNr-frog_salrabu_S_14_W1,RukaiNr-frog_salrabu_S_14_W1M4,zho:離開,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_salrabu.xml,RukaiNr-frog_salrabu_S_30_W19,RukaiNr-frog_salrabu_S_30_W19M3,eng:watch; zho:看,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_4_W8,RukaiNr-marriage ceremony_taugadha_S_4_W8M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_6_W1,RukaiNr-marriage ceremony_taugadha_S_6_W1M2,eng:go; zho:去,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_6_W5,RukaiNr-marriage ceremony_taugadha_S_6_W5M2,eng:female; zho:女生,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_6_W5,RukaiNr-marriage ceremony_taugadha_S_6_W5M3,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_8_W6,RukaiNr-marriage ceremony_taugadha_S_8_W6M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_9_W1,RukaiNr-marriage ceremony_taugadha_S_9_W1M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_10_W2,RukaiNr-marriage ceremony_taugadha_S_10_W2M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_11_W2,RukaiNr-marriage ceremony_taugadha_S_11_W2M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_13_W2,RukaiNr-marriage ceremony_taugadha_S_13_W2M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_15_W6,RukaiNr-marriage ceremony_taugadha_S_15_W6M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_16_W2,RukaiNr-marriage ceremony_taugadha_S_16_W2M5,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_16_W8,RukaiNr-marriage ceremony_taugadha_S_16_W8M4,zho:說,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_37_W3,RukaiNr-marriage ceremony_taugadha_S_37_W3M4,eng:PFV; zho:完成,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_54_W7,RukaiNr-marriage ceremony_taugadha_S_54_W7M2,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_54_W7,RukaiNr-marriage ceremony_taugadha_S_54_W7M3,eng:home; zho:家,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_54_W7,RukaiNr-marriage ceremony_taugadha_S_54_W7M4,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_58_W5,RukaiNr-marriage ceremony_taugadha_S_58_W5M4,zho:完成,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_64_W2,RukaiNr-marriage ceremony_taugadha_S_64_W2M2,eng:put; zho:放,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-marriage ceremony_taugadha.xml,RukaiNr-marriage ceremony_taugadha_S_91_W5,RukaiNr-marriage ceremony_taugadha_S_91_W5M3,zho:第三人稱單數.附著屬格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-naming_taugadhu.xml,RukaiNr-naming_taugadhu_S_15_W18,RukaiNr-naming_taugadhu_S_15_W18M2,eng:1P(EX).BN; zho:第一人稱複數(排除).附著主格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-naming_taugadhu.xml,RukaiNr-naming_taugadhu_S_15_W20,RukaiNr-naming_taugadhu_S_15_W20M2,eng:who; zho:誰,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-naming_taugadhu.xml,RukaiNr-naming_taugadhu_S_31_W11,RukaiNr-naming_taugadhu_S_31_W11M2,zho:斜格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-naming_taugadhu.xml,RukaiNr-naming_taugadhu_S_46_W15,RukaiNr-naming_taugadhu_S_46_W15M5,eng:1P(IN).BG,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-naming_taugadhu.xml,RukaiNr-naming_taugadhu_S_60_W2,RukaiNr-naming_taugadhu_S_60_W2M4,zho:平民,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-naming_taugadhu.xml,RukaiNr-naming_taugadhu_S_60_W2,RukaiNr-naming_taugadhu_S_60_W2M5,zho:第二人稱單數.附著主格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_Kainguane.xml,RukaiNr-pear_Kainguane_S_14_W2,RukaiNr-pear_Kainguane_S_14_W2M2,zho:完成,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_Legeai.xml,RukaiNr-pear_Legeai_S_15_W1,RukaiNr-pear_Legeai_S_15_W1M3,eng:pick; zho:撿,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_Legeai.xml,RukaiNr-pear_Legeai_S_15_W1,RukaiNr-pear_Legeai_S_15_W1M4,eng:PFV; zho:完成,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_Legeai.xml,RukaiNr-pear_Legeai_S_18_W11,RukaiNr-pear_Legeai_S_18_W11M3,eng:fall; zho:跌倒,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_ba ching-i.xml,RukaiNr-pear_ba ching-i_S_8_W1,RukaiNr-pear_ba ching-i_S_8_W1M3,zho:甚麼,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_ba ching-i.xml,RukaiNr-pear_ba ching-i_S_8_W1,RukaiNr-pear_ba ching-i_S_8_W1M4,zho:第一人稱單數.附著屬格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_salrabu.xml,RukaiNr-pear_salrabu_S_8_W1,RukaiNr-pear_salrabu_S_8_W1M3,zho:撞,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_tagas.xml,RukaiNr-pear_tagas_S_3_W7,RukaiNr-pear_tagas_S_3_W7M3,zho:重疊,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_wauki.xml,RukaiNr-pear_wauki_S_10_W8,RukaiNr-pear_wauki_S_10_W8M4,zho:撞,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_wauki.xml,RukaiNr-pear_wauki_S_14_W0,RukaiNr-pear_wauki_S_14_W0M2,eng:pity; zho:可憐,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-pear_wauki.xml,RukaiNr-pear_wauki_S_31_W6,RukaiNr-pear_wauki_S_31_W6M4,eng:<RED>steal; zho:偷,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_13_W8,RukaiNr-princess balenge_balenge_S_13_W8M2,eng:working,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_26_W16,RukaiNr-princess balenge_balenge_S_26_W16M2,eng:working,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_33_W3,RukaiNr-princess balenge_balenge_S_33_W3M3,eng:FIL; zho:填補詞,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_38_W13,RukaiNr-princess balenge_balenge_S_38_W13M3,eng:father; zho:爸爸,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_38_W13,RukaiNr-princess balenge_balenge_S_38_W13M4,eng:3S.BG; zho:第三人稱單數.附著屬格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_61_W0,RukaiNr-princess balenge_balenge_S_61_W0M5,zho:第二人稱單數.附著主格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-princess balenge_balenge.xml,RukaiNr-princess balenge_balenge_S_68_W8,RukaiNr-princess balenge_balenge_S_68_W8M2,eng:snake; zho:蛇,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-swing_taugadhu.xml,RukaiNr-swing_taugadhu_S_34_W4,RukaiNr-swing_taugadhu_S_34_W4M2,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-swing_taugadhu.xml,RukaiNr-swing_taugadhu_S_34_W4,RukaiNr-swing_taugadhu_S_34_W4M3,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-swing_taugadhu.xml,RukaiNr-swing_taugadhu_S_34_W4,RukaiNr-swing_taugadhu_S_34_W4M4,eng:3S.BG; zho:第三人稱單數.附著屬格.,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-swing_taugadhu.xml,RukaiNr-swing_taugadhu_S_56_W2,RukaiNr-swing_taugadhu_S_56_W2M2,eng:swing2S.BN; zho:盪鞦韆,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-swing_taugadhu.xml,RukaiNr-swing_taugadhu_S_56_W2,RukaiNr-swing_taugadhu_S_56_W2M3,zho:第二人稱單數.附著主格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-swing_taugadhu.xml,RukaiNr-swing_taugadhu_S_60_W4,RukaiNr-swing_taugadhu_S_60_W4M2,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-work by men and women_taugadhu.xml,RukaiNr-work by men and women_taugadhu_S_20_W1,RukaiNr-work by men and women_taugadhu_S_20_W1M4,eng:eat; zho:吃,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-work by men and women_taugadhu.xml,RukaiNr-work by men and women_taugadhu_S_65_W14,RukaiNr-work by men and women_taugadhu_S_65_W14M6,eng:<RED>; zho:<重疊>,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-work by men and women_taugadhu.xml,RukaiNr-work by men and women_taugadhu_S_65_W14,RukaiNr-work by men and women_taugadhu_S_65_W14M7,eng:touch; zho:碰,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S_39_W6,SaiNr-flood_waon a boong_S_39_W6M2,eng:rain; zho:下雨,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S_61_W2,SaiNr-flood_waon a boong_S_61_W2M2,eng:get,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-frog3_'oemaw_a_basi'.xml,SaiNr-frog3_'oemaw_a_basi'_S_10_W4,SaiNr-frog3_'oemaw_a_basi'_S_10_W4M2,zho:起來,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-frog5__awi_ a basi_.xml,SaiNr-frog5__awi_ a basi__S_38_W0,SaiNr-frog5__awi_ a basi__S_38_W0M2,eng:many,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-frog6_kalaeh a _oemaw.xml,SaiNr-frog6_kalaeh a _oemaw_S_41_W5,SaiNr-frog6_kalaeh a _oemaw_S_41_W5M2,zho:上去,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S_96_W52,SaiNr-holiday_kalaeh a _oemaw_S_96_W52M2,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_6_W1,SaiNr-kathethel2_kalaeh a oemaw_S_6_W1M2,zho:打獵,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_9_W11,SaiNr-kathethel2_kalaeh a oemaw_S_9_W11M2,zho:煮,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_12_W11,SaiNr-kathethel2_kalaeh a oemaw_S_12_W11M2,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_16_W8,SaiNr-kathethel2_kalaeh a oemaw_S_16_W8M2,zho:煮,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_91_W14,SaiNr-kathethel2_kalaeh a oemaw_S_91_W14M2,eng:to,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_91_W14,SaiNr-kathethel2_kalaeh a oemaw_S_91_W14M3,eng:be,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S_145_W9,SaiNr-kathethel2_kalaeh a oemaw_S_145_W9M2,zho:見,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S_46_W1,SaiNr-kathethel_parain a _oemaw_S_46_W1M2,zho:最後有結果,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S_56_W6,SaiNr-kathethel_parain a _oemaw_S_56_W6M3,eng:two; zho:兩,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S_58_W4,SaiNr-kathethel_parain a _oemaw_S_58_W4M3,eng:two; zho:兩,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S_7_W5,SaiNr-life_waon a boong_S_7_W5M2,eng:AF.eat; zho:主焦.吃,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S_94_W1,SaiNr-life_waon a boong_S_94_W1M3,zho:名物化,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S_108_W10,SaiNr-life_waon a boong_S_108_W10M2,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S_146_W1,SaiNr-life_waon a boong_S_146_W1M3,eng:POSS; zho:所有格,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_SaiNr-pear4_tosi_ masin.xml,SaiNr-pear4_tosi_ masin_S_28_W16,SaiNr-pear4_tosi_ masin_S_28_W16M2,zho:倒下,,
remove_empty_morpheme,XML/Stories/Saisiyat/Saisiyat_Sainr-frog4_lalo a tahaeS.xml,Sainr-frog4_lalo a tahaeS_S_41_W8,Sainr-frog4_lalo a tahaeS_S_41_W8M2,eng:hang; zho:吊,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-class_sinay.xml,skzyNr-class_sinay_S_21_W11,skzyNr-class_sinay_S_21_W11M2,eng:necked.pheasant,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-class_sinay.xml,skzyNr-class_sinay_S_21_W14,skzyNr-class_sinay_S_21_W14M2,eng:necked.pheasant,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-class_sinay.xml,skzyNr-class_sinay_S_57_W3,skzyNr-class_sinay_S_57_W3M2,eng:FAC; zho:FAC,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-class_sinay.xml,skzyNr-class_sinay_S_65_W5,skzyNr-class_sinay_S_65_W5M3,eng:FAC; zho:FAC,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-class_sinay.xml,skzyNr-class_sinay_S_71_W2,skzyNr-class_sinay_S_71_W2M2,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-class_sinay.xml,skzyNr-class_sinay_S_72_W2,skzyNr-class_sinay_S_72_W2M2,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-frog_bunuk.xml,skzyNr-frog_bunuk_S_5_W5,skzyNr-frog_bunuk_S_5_W5M2,eng:PREP; zho:介系詞,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-frog_dungi.xml,skzyNr-frog_dungi_S_44_W0,skzyNr-frog_dungi_S_44_W0M3,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-maibol_Panay.xml,skzyNr-maibol_Panay_S_2_W1,skzyNr-maibol_Panay_S_2_W1M2,eng:this.way; zho:這樣,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-palamal_kaniw.xml,skzyNr-palamal_kaniw_S_103_W8,skzyNr-palamal_kaniw_S_103_W8M3,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-pear_bunuk.xml,skzyNr-pear_bunuk_S_39_W4,skzyNr-pear_bunuk_S_39_W4M2,eng:give; zho:給,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-pear_bunuk.xml,skzyNr-pear_bunuk_S_39_W4,skzyNr-pear_bunuk_S_39_W4M3,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-pear_bunuk.xml,skzyNr-pear_bunuk_S_56_W8,skzyNr-pear_bunuk_S_56_W8M3,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-sapat_Panay.xml,skzyNr-sapat_Panay_S_4_W5,skzyNr-sapat_Panay_S_4_W5M3,"eng:,",,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_2_W4,skzyNr-tribalhistory_sinay_S_2_W4M2,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_2_W9,skzyNr-tribalhistory_sinay_S_2_W9M2,eng:that; zho:那個,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_13_W5,skzyNr-tribalhistory_sinay_S_13_W5M2,eng:three; zho:三,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_13_W5,skzyNr-tribalhistory_sinay_S_13_W5M3,eng:NMZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_13_W5,skzyNr-tribalhistory_sinay_S_13_W5M4,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_13_W13,skzyNr-tribalhistory_sinay_S_13_W13M2,eng:night; zho:夜晚,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_16_W5,skzyNr-tribalhistory_sinay_S_16_W5M2,eng:LF; zho:處焦,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_95_W1,skzyNr-tribalhistory_sinay_S_95_W1M2,eng:make; zho:做,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_110_W4,skzyNr-tribalhistory_sinay_S_110_W4M2,eng:come.here; zho:來這裡,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_153_W9,skzyNr-tribalhistory_sinay_S_153_W9M2,eng:three; zho:三,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_166_W1,skzyNr-tribalhistory_sinay_S_166_W1M2,eng:climb; zho:爬,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_166_W4,skzyNr-tribalhistory_sinay_S_166_W4M2,eng:look.down; zho:往下看,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_167_W6,skzyNr-tribalhistory_sinay_S_167_W6M2,eng:that.way; zho:那樣子,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_167_W6,skzyNr-tribalhistory_sinay_S_167_W6M3,eng:FAC; zho:表事實,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_181_W1,skzyNr-tribalhistory_sinay_S_181_W1M2,eng:rob; zho:搶,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_181_W8,skzyNr-tribalhistory_sinay_S_181_W8M4,eng:NMZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Sakizaya/Sakizaya_skzyNr-tribalhistory_sinay.xml,skzyNr-tribalhistory_sinay_S_181_W9,skzyNr-tribalhistory_sinay_S_181_W9M3,eng:NMZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S_0_W17,sdqCon-dialog1_ciwas_tiwas 2021s_S_0_W17M2,eng:pick.up; zho:迎接,,
remove_empty_morpheme,XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S_0_W19,sdqCon-dialog1_ciwas_tiwas 2021s_S_0_W19M2,eng:2SG.GEN; zho:2SG.屬格,,
remove_empty_morpheme,XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S_0_W23,sdqCon-dialog1_ciwas_tiwas 2021s_S_0_W23M2,eng:2SG.GEN; zho:2SG.屬格,,
remove_empty_morpheme,XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S_11_W3,sdqCon-dialog1_ciwas_tiwas 2021s_S_11_W3M4,zho:經過,,
remove_empty_morpheme,XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S_46_W4,sdqCon-dialog1_ciwas_tiwas 2021s_S_46_W4M2,eng:eat; zho:吃,,
remove_empty_morpheme,XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S_46_W7,sdqCon-dialog1_ciwas_tiwas 2021s_S_46_W7M2,eng:go; zho:去,,
