file,subcorpus,language,S_id,W_id,W_form,nonempty_form_M,gloss_tier_counts,auto_repaired,reason
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_801,63_S_801_W1,saiia.,1,eng=3;zho=1,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_805,63_S_805_W2,na=mahtu,2,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_806,63_S_806_W3,na=mahtu,2,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_807,63_S_807_W3,na=mahtu,2,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_813,63_S_813_W7,sadu-s,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_814,63_S_814_W1,tauna-sian=in,3,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_815,63_S_815_W0,tauna-sian=in,3,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_861,63_S_861_W0,m-asabah=ik.,3,eng=3;zho=3,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_870,63_S_870_W3,na=baliv-un.,3,eng=3;zho=3,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_884,63_S_884_W10,mahansiap,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,63_S_920,63_S_920_W0,maza,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-2_S_5,01-2_S_5_W0,andipa-un,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-2_S_5,01-2_S_5_W4,i-ngadah,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-2_S_6,01-2_S_6_W0,nii-ik,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_6,59_S_6_W2,tuhas-pingaz=a,3,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_7,59_S_7_W0,ma-s<na>nava,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_7,59_S_7_W5,is<na>nava-an,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_8,59_S_8_W2,ma-s<na>nava,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_8,59_S_8_W8,ma-s<na>nava,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_9,59_S_9_W3,ma-s<na>nava=cia,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_11,59_S_11_W0,maza,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_12,59_S_12_W4,laduaz=av=ang=dau,4,eng=4;zho=4,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_14,59_S_14_W0,maza,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,59_S_16,59_S_16_W0,maza,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,03-3_S_2,03-3_S_2_W5,na=mahtu=in,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,38_S_4,38_S_4_W0,maza,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_7,55_S_7_W2,na=mahtu,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_8,55_S_8_W3,na=mahtu,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_9,55_S_9_W3,na=mahtu,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_15,55_S_15_W7,sadu-s,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_18,55_S_18_W5,m-al'anuhu,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_21,55_S_21_W0,is-kakaupa,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_22,55_S_22_W0,is-<ka>kaupa,3,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,55_S_23,55_S_23_W0,is-<ka>kaupa,3,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_4,02_S_4_W15,ma'ansum,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_5,02_S_5_W5,na=ku-diip=ik,4,eng=4;zho=4,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_7,02_S_7_W3,i-sain=cin,3,eng=3;zho=3,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_9,02_S_9_W1,ku-sian,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_13,02_S_13_W4,m<in>iliskin,2,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_15,02_S_15_W6,ka<hu>huzas.,2,eng=2;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_16,02_S_16_W6,lakangkang.,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_24,02_S_24_W4,pu-ngadah-u=s,4,eng=4;zho=4,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,02_S_30,02_S_30_W6,i-sain=cin,3,eng=3;zho=3,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,14_S_2,14_S_2_W2,mananulu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,03_S_2,03_S_2_W1,i-sain=tan,3,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,54_S_4,54_S_4_W2,ta<i>ntungu,2,eng=2;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,54_S_13,54_S_13_W0,m-aun=in,3,eng=3;zho=3,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,54_S_17,54_S_17_W4,iniliskin-an.,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,54_S_26,54_S_26_W3,ma'utung=a,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,54_S_28,54_S_28_W0,i-sian=ik,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-3_S_4,01-3_S_4_W5,la<pu>punal.,2,eng=2;zho=3,no,infix (angle-bracket form)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-3_S_6,01-3_S_6_W4,islunghu-an,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-3_S_7,01-3_S_7_W0,nii-ik,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-3_S_10,01-3_S_10_W0,nii-ik,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,01-3_S_13,01-3_S_13_W0,nii-ik,2,eng=2;zho=2,yes,auto-repaired
Sentences/Bunun/Bunun.xml,Sentences,Bunun,62_S_26,62_S_26_W0,nii-ik,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_62,1_S_62_W0,k<um>a-kʉʉn=kiim,4,eng=4;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_114_v1,1_S_114_v1_W0,c<um>a-cʉ'ʉra=ku,4,eng=4;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_114_v2,1_S_114_v2_W0,c<um>a-cʉ'ʉra=ku,4,eng=4;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_142,1_S_142_W2,sua,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_175,1_S_175_W0,maka-macu'u=cu,3,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_211,1_S_211_W2,ni-vatu-∅,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_246,1_S_246_W0,ni-ma-ka-pusa-n=ku,6,eng=6;zho=7,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_271,1_S_271_W0,te=ku,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_292,1_S_292_W1,maka-mumuan,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_344,1_S_344_W1,"ni-po'ocipi-∅=musu,",4,eng=5;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_355,1_S_355_W5,ucani,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_365,1_S_365_W8,urupaca,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_420,1_S_420_W0,pakaringangatʉ=cu=ku,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_437,1_S_437_W0,mariikʉpʉ=ku,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_441,1_S_441_W1,ari-vangvangʉ-ʉn=musu,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_476,1_S_476_W0,ma-co-cua-ma-co-cua=kamu,7,eng=5;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_479,1_S_479_W1,tupuru,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,1_S_481,1_S_481_W3,mokusa,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,2_S_15,2_S_15_W0,kamanʉʉng=kia,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_1_v1,3_S_1_v1_W6,iima,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_22,3_S_22_W3,matapari'i,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_41,3_S_41_W0,Ari-vuraʉ-ʉn=mita,4,eng=4;zho=4,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_42,3_S_42_W0,vura-'e=mita,3,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_54,3_S_54_W0,see-vua=maku,3,eng=3;zho=3,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_55,3_S_55_W0,vʉʉn=maku,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_56,3_S_56_W2,see-vua=maku,3,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_66_v1,3_S_66_v1_W0,k<um>a-kʉʉn,3,eng=4;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_66_v2,3_S_66_v2_W0,k<um>a-kʉʉn,3,eng=4;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_68,3_S_68_W0,kʉʉn-ʉn=kee,3,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_112,3_S_112_W4,c<um>a-cʉ'ʉra,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_122_v1,3_S_122_v1_W1,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_122_v2,3_S_122_v2_W1,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_128,3_S_128_W1,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_132,3_S_132_W3,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_133,3_S_133_W3,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_133,3_S_133_W7,k<um>a-kʉʉn.,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_134,3_S_134_W1,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_135,3_S_135_W3,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_136,3_S_136_W1,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_137,3_S_137_W3,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_138,3_S_138_W1,k<um>a-kʉʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_150,3_S_150_W1,marisuacʉ,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_151,3_S_151_W1,marisuacʉ,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_152,3_S_152_W0,pacʉpʉcʉpʉngʉ=ku,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_156,3_S_156_W5,vura'ʉn,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_159,3_S_159_W2,manu=maku,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_160,3_S_160_W1,manu=maku.,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_161,3_S_161_W0,ni-kʉʉn=cu=maku,4,eng=4;zho=4,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_163,3_S_163_W2,manu=maku.,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_164,3_S_164_W5,manu=maku.,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_169,3_S_169_W5,manu=maku.,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_170,3_S_170_W5,manu=maku.,2,eng=2;zho=2,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_192,3_S_192_W3,k<ʉm>ʉʉn,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_193,3_S_193_W0,ni-k<ʉm>ʉʉn=cu=kara=kasu,6,eng=6;zho=6,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_209,3_S_209_W0,s<in>ʉrʉve,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_225,3_S_225_W1,se-cumʉ'ʉra=musu,3,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_227,3_S_227_W3,t<in>ipuru,2,eng=3;zho=2,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_230,3_S_230_W2,'urupaca=musu,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_242,3_S_242_W3,ni-k<ʉm>ʉn,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_253,3_S_253_W1,miʉra,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_255,3_S_255_W1,m-osa,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_262,3_S_262_W0,"miʉra,",1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_263,3_S_263_W2,miʉra,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_272,3_S_272_W1,mari-nomani?,2,eng=3;zho=1,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_280,3_S_280_W0,ni-ma-ka-peen=kasu,5,eng=5;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_298,3_S_298_W0,Ni-mike=kasu=nanu,4,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_333,3_S_333_W1,ma'anung,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_334,3_S_334_W2,ma'anung,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_346,3_S_346_W1,t<um>ating,2,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_349,3_S_349_W0,Ni-m-ati-nanu=ku,5,eng=5;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_365,3_S_365_W5,ka-rʉ'a.,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_371,3_S_371_W0,ni-k<ʉm>ʉʉn=cu,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_372,3_S_372_W0,k<ʉm>ʉn-a=cu,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_380,3_S_380_W2,arakukun,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_381,3_S_381_W0,Te=cu=maku,3,eng=3;zho=3,yes,auto-repaired
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_382,3_S_382_W1,pue'i,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_385,3_S_385_W0,t<in>akusʉrʉ=cu=maku,4,eng=4;zho=5,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_386,3_S_386_W1,"mari-sinatʉ,",2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_386,3_S_386_W4,s<um>asima'ʉ.,2,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_390,3_S_390_W0,T<um>atimana,2,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_402,3_S_402_W1,k<um>akʉn?,2,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_406,3_S_406_W1,k<um>akʉn=kara?,3,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_409,3_S_409_W3,mo'-uma,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_414,3_S_414_W0,Ka-nomani=kasu?,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_416,3_S_416_W3,mavucʉrʉkʉ=cu=kasu?,3,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_426,3_S_426_W2,toparaa?,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_427,3_S_427_W0,'uru-nomani=kamu,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_431,3_S_431_W0,'urupaca=ku,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_434,3_S_434_W2,apa'unung,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_435,3_S_435_W2,apa'unung,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_436,3_S_436_W0,Pira-nomani＝nguain,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_436,3_S_436_W1,mova,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_437,3_S_437_W0,Pira-nomani-in＝kee,3,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_439,3_S_439_W2,aparaka,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_458,3_S_458_W1,sekarapeen,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_458,3_S_458_W3,mima,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_463,3_S_463_W0,'uru-peen=kasu,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_467,3_S_467_W4,arakuracʉ,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_474,3_S_474_W0,Sia-peen=kasu,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_476,3_S_476_W2,r<um>aringei?,2,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_477_v1,3_S_477_v1_W0,S<in>ipen-in=musu,4,eng=5;zho=5,no,infix (angle-bracket form)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_477_v1,3_S_477_v1_W1,kamanʉng,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Kanakanavu/Kanakanavu.xml,Sentences,Kanakanavu,3_S_477_v2,3_S_477_v2_W0,S<in>ipen-in=musu,4,eng=5;zho=5,no,infix (angle-bracket form)
