xml_file,audio_file,words_per_sec,chars_per_sec
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S19.mp3,3.02,23.17
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S26.mp3,3.02,23.17
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S40.mp3,2.62,13.91
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S47.mp3,7.66,42.11
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S50.mp3,2.65,14.05
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S76.mp3,2.39,26.32
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S77.mp3,1.74,19.14
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S139.mp3,7.18,38.28
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S140.mp3,4.42,26.5
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S154.mp3,2.66,17.01
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S177.mp3,2.5,18.31
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S202.mp3,2.93,14.64
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S206.mp3,2.02,11.2
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S211.mp3,25.52,153.12
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S213.mp3,12.76,76.56
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S239.mp3,2.24,12.24
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S252.mp3,2.73,22.42
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S254.mp3,2.21,12.52
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S274.mp3,5.22,38.28
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S277.mp3,3.0,19.14
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S313.mp3,2.6,13.14
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S321.mp3,2.47,17.29
Final_XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S323.mp3,2.37,12.4
Final_XML/Stories/Kavalan/Kavalan_KavNr-map_buya.xml,KavNr-map_buya_S28.mp3,2.73,17.32
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S14.mp3,0.18,2.01
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S30.mp3,0.35,3.34
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S41.mp3,0.25,1.97
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S31.mp3,1.86,10.61
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S53.mp3,1.99,10.87
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S66.mp3,2.42,17.44
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S41.mp3,0.34,2.85
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S56.mp3,0.02,0.19
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S39.mp3,2.51,25.1
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S66.mp3,5.67,21.27
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S79.mp3,3.14,19.45
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S92.mp3,2.1,12.11
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sad_song_Muu.xml,kkvNr_sad_song_Muu_S4.mp3,0.34,2.15
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sad_song_Muu.xml,kkvNr_sad_song_Muu_S7.mp3,0.26,3.11
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sad_song_Muu.xml,kkvNr_sad_song_Muu_S8.mp3,0.15,2.11
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_dailylife_Angai.xml,kkvNr_dailylife_Angai_S0.mp3,4.64,31.32
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_dailylife_Angai.xml,kkvNr_dailylife_Angai_S1.mp3,4.38,23.33
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_dailylife_Angai.xml,kkvNr_dailylife_Angai_S3.mp3,4.5,20.27
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_dailylife_Angai.xml,kkvNr_dailylife_Angai_S6.mp3,2.94,16.46
Final_XML/Stories/Kanakanavu/Kanakanavu_kkvNr_dailylife_Angai.xml,kkvNr_dailylife_Angai_S8.mp3,4.65,28.26
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-frog1_bownay a tahes.xml,SaiNr-frog1_bownay a tahes_S9.mp3,0.28,2.28
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-pear3_kalaeh a taro_.xml,SaiNr-pear3_kalaeh a taro__S0.mp3,1.97,11.99
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S5.mp3,2.06,11.43
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S16.mp3,2.78,22.22
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S20.mp3,2.23,11.88
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S22.mp3,2.08,12.77
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S23.mp3,2.37,15.15
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S48.mp3,2.12,12.75
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S49.mp3,1.88,11.0
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S51.mp3,2.62,15.1
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S53.mp3,3.97,20.28
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S57.mp3,1.89,11.49
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S62.mp3,2.12,15.36
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel_parain a _oemaw.xml,SaiNr-kathethel_parain a _oemaw_S67.mp3,3.64,21.83
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S6.mp3,3.59,19.28
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S8.mp3,2.31,14.2
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S11.mp3,2.1,18.87
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S16.mp3,2.89,18.23
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S21.mp3,2.34,12.99
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S26.mp3,3.0,18.39
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S27.mp3,3.4,17.59
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S32.mp3,3.85,20.94
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S43.mp3,3.58,21.06
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S49.mp3,2.39,13.29
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S55.mp3,3.7,17.28
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-flood_waon a boong.xml,SaiNr-flood_waon a boong_S63.mp3,2.06,18.52
Final_XML/Stories/Saisiyat/Saisiyat_Sainr-frog4_lalo a tahaeS.xml,Sainr-frog4_lalo a tahaeS_S33.mp3,2.66,13.31
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S38.mp3,2.23,12.92
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S92.mp3,1.98,11.29
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S99.mp3,3.17,19.05
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S155.mp3,2.35,12.4
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S156.mp3,2.75,17.7
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-kathethel2_kalaeh a oemaw.xml,SaiNr-kathethel2_kalaeh a oemaw_S160.mp3,3.14,18.37
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-pear1__oemaw a _obay.xml,SaiNr-pear1__oemaw a _obay_S38.mp3,2.94,15.64
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-pear1__oemaw a _obay.xml,SaiNr-pear1__oemaw a _obay_S42.mp3,2.39,13.74
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-election_lahi_ a taro_ babay.xml,SaiNr-election_lahi_ a taro_ babay_S25.mp3,2.73,17.02
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-frog5__awi_ a basi_.xml,SaiNr-frog5__awi_ a basi__S5.mp3,2.72,17.97
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S0.mp3,2.86,19.61
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S4.mp3,2.6,17.65
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S7.mp3,2.65,18.08
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S11.mp3,3.01,17.82
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S14.mp3,3.0,19.52
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S28.mp3,3.47,19.44
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S32.mp3,3.7,20.99
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S33.mp3,2.33,13.19
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S36.mp3,2.78,18.52
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S39.mp3,4.99,22.79
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S48.mp3,2.92,19.49
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S54.mp3,4.03,30.19
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S63.mp3,2.97,17.82
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S65.mp3,3.13,19.56
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S66.mp3,3.03,23.23
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S72.mp3,2.51,14.89
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S73.mp3,4.34,24.31
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S74.mp3,2.41,13.33
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S90.mp3,2.91,16.13
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S94.mp3,3.05,17.34
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S99.mp3,3.79,21.97
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-holiday_kalaeh a _oemaw.xml,SaiNr-holiday_kalaeh a _oemaw_S101.mp3,2.31,21.76
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S2.mp3,2.78,18.65
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S15.mp3,2.85,22.08
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S41.mp3,1.74,17.36
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S59.mp3,2.36,13.3
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S64.mp3,2.71,21.68
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S66.mp3,2.71,17.62
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S84.mp3,3.14,18.61
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S94.mp3,2.86,18.38
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S99.mp3,2.92,17.06
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S102.mp3,2.42,18.12
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-life_waon a boong.xml,SaiNr-life_waon a boong_S116.mp3,3.09,20.99
Final_XML/Stories/Saisiyat/Saisiyat_SaiNr-pear4_tosi_ masin.xml,SaiNr-pear4_tosi_ masin_S36.mp3,2.02,11.17
