# Clip names already published on Hugging Face, keyed by the span they
# cover. A per-sentence clip is sliced out of the whole-story recording
# named by AUDIO/@url, so the span -- not the sentence id -- is what
# identifies it. Recording the mapping here pins those names for good:
# a rebuild that renumbers sentences keeps every clip whose audio is
# unchanged, and only genuinely new spans need slicing.
#
# occurrence disambiguates the 15 spans that appear twice within one
# story; it counts from 0 in document order.
#
# Provenance: the AUDIO elements of the corpus as published on main,
# which is what the Hugging Face dataset was sliced from.
story_stem	start	end	occurrence	clip
kavCon-speech_buya_syulan	52.9	57.81	0	kavCon-speech_buya_syulan_S7.mp3
kavCon-speech_buya_syulan	57.81	64.47	0	kavCon-speech_buya_syulan_S8.mp3
kavCon-speech_buya_syulan	64.47	68.26	0	kavCon-speech_buya_syulan_S9.mp3
kavCon-speech_buya_syulan	68.26	71.19	0	kavCon-speech_buya_syulan_S10.mp3
kavCon-speech_buya_syulan	71.19	82.22	0	kavCon-speech_buya_syulan_S11.mp3
kavCon-speech_buya_syulan	82.22	85.65	0	kavCon-speech_buya_syulan_S12.mp3
kavCon-speech_buya_syulan	85.65	85.83	0	kavCon-speech_buya_syulan_S13.mp3
kavCon-speech_buya_syulan	85.83	92.34	0	kavCon-speech_buya_syulan_S14.mp3
kavCon-speech_buya_syulan	92.34	95.11	0	kavCon-speech_buya_syulan_S15.mp3
kavCon-speech_buya_syulan	95.11	95.8	0	kavCon-speech_buya_syulan_S16.mp3
kavCon-speech_buya_syulan	95.8	97.81	0	kavCon-speech_buya_syulan_S17.mp3
kavCon-speech_buya_syulan	97.81	101.78	0	kavCon-speech_buya_syulan_S18.mp3
kavCon-speech_buya_syulan	101.78	102.9	0	kavCon-speech_buya_syulan_S19.mp3
kavCon-speech_buya_syulan	102.9	116.47	0	kavCon-speech_buya_syulan_S20.mp3
kavCon-speech_buya_syulan	116.47	119.65	0	kavCon-speech_buya_syulan_S21.mp3
kavCon-speech_buya_syulan	119.65	120.25	0	kavCon-speech_buya_syulan_S22.mp3
kavCon-speech_buya_syulan	120.25	121.95	0	kavCon-speech_buya_syulan_S23.mp3
kavCon-speech_buya_syulan	121.95	125.04	0	kavCon-speech_buya_syulan_S24.mp3
kavCon-speech_buya_syulan	125.04	127.67	0	kavCon-speech_buya_syulan_S25.mp3
kavCon-speech_buya_syulan	127.67	130.19	0	kavCon-speech_buya_syulan_S26.mp3
kavCon-speech_buya_syulan	130.19	137.03	0	kavCon-speech_buya_syulan_S27.mp3
kavCon-speech_buya_syulan	137.03	143.56	0	kavCon-speech_buya_syulan_S28.mp3
kavCon-speech_buya_syulan	143.56	143.98	0	kavCon-speech_buya_syulan_S29.mp3
kavCon-speech_buya_syulan	143.98	145.95	0	kavCon-speech_buya_syulan_S30.mp3
kavCon-speech_buya_syulan	145.95	151.75	0	kavCon-speech_buya_syulan_S31.mp3
kavCon-speech_buya_syulan	151.75	153.42	0	kavCon-speech_buya_syulan_S32.mp3
kavCon-speech_buya_syulan	153.42	156.79	0	kavCon-speech_buya_syulan_S33.mp3
kavCon-speech_buya_syulan	156.79	159.37	0	kavCon-speech_buya_syulan_S34.mp3
kavCon-speech_buya_syulan	159.37	160.62	0	kavCon-speech_buya_syulan_S35.mp3
kavCon-speech_buya_syulan	160.62	164.86	0	kavCon-speech_buya_syulan_S36.mp3
kavCon-speech_buya_syulan	164.86	168.27	0	kavCon-speech_buya_syulan_S37.mp3
kavCon-speech_buya_syulan	168.27	168.79	0	kavCon-speech_buya_syulan_S38.mp3
kavCon-speech_buya_syulan	168.79	172.0	0	kavCon-speech_buya_syulan_S39.mp3
kavCon-speech_buya_syulan	172.0	177.64	0	kavCon-speech_buya_syulan_S40.mp3
kavCon-speech_buya_syulan	177.64	183.61	0	kavCon-speech_buya_syulan_S41.mp3
kavCon-speech_buya_syulan	183.61	187.2	0	kavCon-speech_buya_syulan_S42.mp3
kavCon-speech_buya_syulan	187.2	190.07	0	kavCon-speech_buya_syulan_S43.mp3
kavCon-speech_buya_syulan	190.07	193.32	0	kavCon-speech_buya_syulan_S44.mp3
kavCon-speech_buya_syulan	193.32	198.49	0	kavCon-speech_buya_syulan_S45.mp3
kavCon-speech_buya_syulan	198.49	200.22	0	kavCon-speech_buya_syulan_S46.mp3
kavCon-speech_buya_syulan	200.22	202.63	0	kavCon-speech_buya_syulan_S47.mp3
kavCon-speech_buya_syulan	202.63	205.94	0	kavCon-speech_buya_syulan_S48.mp3
kavCon-speech_buya_syulan	205.94	208.78	0	kavCon-speech_buya_syulan_S49.mp3
kavCon-speech_buya_syulan	208.78	208.87	0	kavCon-speech_buya_syulan_S50.mp3
kavCon-speech_buya_syulan	208.87	213.82	0	kavCon-speech_buya_syulan_S51.mp3
kavCon-speech_buya_syulan	213.82	214.01	0	kavCon-speech_buya_syulan_S52.mp3
kavCon-speech_buya_syulan	214.01	214.9	0	kavCon-speech_buya_syulan_S53.mp3
kavCon-speech_buya_syulan	214.9	217.3	0	kavCon-speech_buya_syulan_S54.mp3
kavCon-speech_buya_syulan	217.3	218.66	0	kavCon-speech_buya_syulan_S55.mp3
kavCon-speech_buya_syulan	218.66	219.35	0	kavCon-speech_buya_syulan_S56.mp3
kavCon-speech_buya_syulan	219.35	220.79	0	kavCon-speech_buya_syulan_S57.mp3
kavCon-speech_buya_syulan	220.79	222.53	0	kavCon-speech_buya_syulan_S58.mp3
kavCon-speech_buya_syulan	222.53	225.32	0	kavCon-speech_buya_syulan_S59.mp3
kavCon-speech_buya_syulan	225.32	227.63	0	kavCon-speech_buya_syulan_S60.mp3
kavCon-speech_buya_syulan	227.63	228.57	0	kavCon-speech_buya_syulan_S61.mp3
kavCon-speech_buya_syulan	228.57	229.66	0	kavCon-speech_buya_syulan_S62.mp3
kavCon-speech_buya_syulan	229.66	231.04	0	kavCon-speech_buya_syulan_S63.mp3
kavCon-speech_buya_syulan	231.04	234.32	0	kavCon-speech_buya_syulan_S64.mp3
kavCon-speech_buya_syulan	234.32	237.96	0	kavCon-speech_buya_syulan_S65.mp3
kavCon-speech_buya_syulan	237.96	242.16	0	kavCon-speech_buya_syulan_S66.mp3
kavCon-speech_buya_syulan	242.16	244.47	0	kavCon-speech_buya_syulan_S67.mp3
kavCon-speech_buya_syulan	244.47	252.21	0	kavCon-speech_buya_syulan_S68.mp3
kavCon-speech_buya_syulan	252.21	257.02	0	kavCon-speech_buya_syulan_S69.mp3
kavCon-speech_buya_syulan	257.02	258.54	0	kavCon-speech_buya_syulan_S70.mp3
kavCon-speech_buya_syulan	258.54	259.66	0	kavCon-speech_buya_syulan_S71.mp3
kavCon-speech_buya_syulan	259.66	261.86	0	kavCon-speech_buya_syulan_S72.mp3
kavCon-speech_buya_syulan	261.86	266.78	0	kavCon-speech_buya_syulan_S73.mp3
kavCon-speech_buya_syulan	266.78	269.71	0	kavCon-speech_buya_syulan_S74.mp3
kavCon-speech_buya_syulan	269.71	273.0	0	kavCon-speech_buya_syulan_S75.mp3
kavCon-speech_buya_syulan	273.0	274.8	0	kavCon-speech_buya_syulan_S76.mp3
kavCon-speech_buya_syulan	274.8	278.6	0	kavCon-speech_buya_syulan_S77.mp3
kavCon-speech_buya_syulan	278.6	279.07	0	kavCon-speech_buya_syulan_S78.mp3
kavCon-speech_buya_syulan	279.07	282.66	0	kavCon-speech_buya_syulan_S79.mp3
kavCon-speech_buya_syulan	282.66	284.59	0	kavCon-speech_buya_syulan_S80.mp3
kavCon-speech_buya_syulan	284.59	287.11	0	kavCon-speech_buya_syulan_S81.mp3
kavCon-speech_buya_syulan	287.11	288.62	0	kavCon-speech_buya_syulan_S82.mp3
kavCon-speech_buya_syulan	288.62	291.46	0	kavCon-speech_buya_syulan_S83.mp3
kavCon-speech_buya_syulan	291.46	298.51	0	kavCon-speech_buya_syulan_S84.mp3
kavCon-speech_buya_syulan	298.51	299.49	0	kavCon-speech_buya_syulan_S85.mp3
kavCon-speech_buya_syulan	299.49	299.56	0	kavCon-speech_buya_syulan_S86.mp3
kavCon-speech_buya_syulan	299.56	299.65	0	kavCon-speech_buya_syulan_S87.mp3
RukaiNr-becenge_tagas	0.0	5.21	0	RukaiNr-becenge_tagas_S0.mp3
RukaiNr-becenge_tagas	5.21	7.28	0	RukaiNr-becenge_tagas_S1.mp3
RukaiNr-becenge_tagas	7.28	13.18	0	RukaiNr-becenge_tagas_S2.mp3
RukaiNr-becenge_tagas	13.18	19.37	0	RukaiNr-becenge_tagas_S3.mp3
RukaiNr-becenge_tagas	19.37	26.01	0	RukaiNr-becenge_tagas_S4.mp3
RukaiNr-becenge_tagas	26.01	27.3	0	RukaiNr-becenge_tagas_S5.mp3
RukaiNr-becenge_tagas	27.3	33.09	0	RukaiNr-becenge_tagas_S6.mp3
RukaiNr-becenge_tagas	33.09	40.47	0	RukaiNr-becenge_tagas_S7.mp3
RukaiNr-becenge_tagas	40.47	45.14	0	RukaiNr-becenge_tagas_S8.mp3
RukaiNr-becenge_tagas	45.14	49.37	0	RukaiNr-becenge_tagas_S9.mp3
RukaiNr-becenge_tagas	49.37	52.42	0	RukaiNr-becenge_tagas_S10.mp3
RukaiNr-becenge_tagas	52.42	70.64	0	RukaiNr-becenge_tagas_S11.mp3
RukaiNr-becenge_tagas	70.64	74.77	0	RukaiNr-becenge_tagas_S12.mp3
RukaiNr-becenge_tagas	74.77	82.85	0	RukaiNr-becenge_tagas_S13.mp3
RukaiNr-becenge_tagas	82.85	92.13	0	RukaiNr-becenge_tagas_S14.mp3
RukaiNr-becenge_tagas	92.13	97.56	0	RukaiNr-becenge_tagas_S15.mp3
RukaiNr-becenge_tagas	97.56	100.93	0	RukaiNr-becenge_tagas_S16.mp3
RukaiNr-becenge_tagas	100.93	108.31	0	RukaiNr-becenge_tagas_S17.mp3
RukaiNr-becenge_tagas	108.31	112.4	0	RukaiNr-becenge_tagas_S18.mp3
RukaiNr-becenge_tagas	112.4	116.32	0	RukaiNr-becenge_tagas_S19.mp3
RukaiNr-becenge_tagas	116.32	124.26	0	RukaiNr-becenge_tagas_S20.mp3
RukaiNr-becenge_tagas	124.26	131.18	0	RukaiNr-becenge_tagas_S21.mp3
RukaiNr-becenge_tagas	131.18	141.65	0	RukaiNr-becenge_tagas_S22.mp3
RukaiNr-becenge_tagas	141.65	142.56	0	RukaiNr-becenge_tagas_S23.mp3
RukaiNr-childhood_balenge	0.0	1.67	0	RukaiNr-childhood_balenge_S0.mp3
RukaiNr-childhood_balenge	1.67	12.59	0	RukaiNr-childhood_balenge_S1.mp3
RukaiNr-childhood_balenge	12.59	22.91	0	RukaiNr-childhood_balenge_S2.mp3
RukaiNr-childhood_balenge	22.91	32.73	0	RukaiNr-childhood_balenge_S3.mp3
RukaiNr-childhood_balenge	32.73	42.79	0	RukaiNr-childhood_balenge_S4.mp3
RukaiNr-childhood_balenge	42.79	52.38	0	RukaiNr-childhood_balenge_S5.mp3
RukaiNr-childhood_balenge	52.38	57.24	0	RukaiNr-childhood_balenge_S6.mp3
RukaiNr-childhood_balenge	57.24	61.31	0	RukaiNr-childhood_balenge_S7.mp3
RukaiNr-childhood_balenge	61.31	69.27	0	RukaiNr-childhood_balenge_S8.mp3
RukaiNr-childhood_balenge	69.27	72.62	0	RukaiNr-childhood_balenge_S9.mp3
RukaiNr-childhood_balenge	72.62	78.16	0	RukaiNr-childhood_balenge_S10.mp3
RukaiNr-childhood_balenge	78.16	83.96	0	RukaiNr-childhood_balenge_S11.mp3
RukaiNr-childhood_balenge	83.96	89.3	0	RukaiNr-childhood_balenge_S12.mp3
RukaiNr-childhood_balenge	89.3	97.45	0	RukaiNr-childhood_balenge_S13.mp3
RukaiNr-childhood_balenge	97.45	102.55	0	RukaiNr-childhood_balenge_S14.mp3
RukaiNr-childhood_balenge	102.55	108.22	0	RukaiNr-childhood_balenge_S15.mp3
RukaiNr-childhood_balenge	108.22	117.39	0	RukaiNr-childhood_balenge_S16.mp3
RukaiNr-childhood_balenge	117.39	122.51	0	RukaiNr-childhood_balenge_S17.mp3
RukaiNr-childhood_balenge	122.51	125.58	0	RukaiNr-childhood_balenge_S18.mp3
RukaiNr-childhood_balenge	125.58	130.04	0	RukaiNr-childhood_balenge_S19.mp3
RukaiNr-childhood_balenge	130.04	133.97	0	RukaiNr-childhood_balenge_S20.mp3
RukaiNr-childhood_balenge	133.97	140.79	0	RukaiNr-childhood_balenge_S21.mp3
RukaiNr-childhood_balenge	140.79	148.83	0	RukaiNr-childhood_balenge_S22.mp3
RukaiNr-childhood_balenge	148.83	159.19	0	RukaiNr-childhood_balenge_S23.mp3
RukaiNr-childhood_balenge	159.19	162.03	0	RukaiNr-childhood_balenge_S24.mp3
RukaiNr-childhood_balenge	162.03	167.98	0	RukaiNr-childhood_balenge_S25.mp3
RukaiNr-childhood_balenge	167.98	178.61	0	RukaiNr-childhood_balenge_S26.mp3
RukaiNr-childhood_balenge	178.61	182.97	0	RukaiNr-childhood_balenge_S27.mp3
RukaiNr-childhood_balenge	182.97	194.88	0	RukaiNr-childhood_balenge_S28.mp3
RukaiNr-childhood_balenge	194.88	202.67	0	RukaiNr-childhood_balenge_S29.mp3
RukaiNr-childhood_balenge	202.67	206.96	0	RukaiNr-childhood_balenge_S30.mp3
RukaiNr-childhood_balenge	206.96	216.24	0	RukaiNr-childhood_balenge_S31.mp3
RukaiNr-childhood_balenge	216.24	219.44	0	RukaiNr-childhood_balenge_S32.mp3
RukaiNr-childhood_balenge	219.44	223.04	0	RukaiNr-childhood_balenge_S33.mp3
RukaiNr-childhood_balenge	227.42	230.78	0	RukaiNr-childhood_balenge_S34.mp3
RukaiNr-childhood_balenge	230.78	235.58	0	RukaiNr-childhood_balenge_S35.mp3
RukaiNr-childhood_balenge	235.58	243.38	0	RukaiNr-childhood_balenge_S36.mp3
RukaiNr-childhood_balenge	243.38	254.65	0	RukaiNr-childhood_balenge_S37.mp3
RukaiNr-childhood_balenge	254.65	265.59	0	RukaiNr-childhood_balenge_S38.mp3
RukaiNr-childhood_balenge	265.59	267.1	0	RukaiNr-childhood_balenge_S39.mp3
RukaiNr-childhood_balenge	267.1	269.95	0	RukaiNr-childhood_balenge_S40.mp3
RukaiNr-childhood_balenge	269.95	271.59	0	RukaiNr-childhood_balenge_S41.mp3
RukaiNr-childhood_balenge	271.59	273.7	0	RukaiNr-childhood_balenge_S42.mp3
RukaiNr-childhood_balenge	273.7	282.41	0	RukaiNr-childhood_balenge_S43.mp3
RukaiNr-childhood_balenge	282.41	286.39	0	RukaiNr-childhood_balenge_S44.mp3
RukaiNr-childhood_balenge	286.39	291.71	0	RukaiNr-childhood_balenge_S45.mp3
RukaiNr-childhood_balenge	291.71	297.66	0	RukaiNr-childhood_balenge_S46.mp3
RukaiNr-childhood_balenge	297.66	306.24	0	RukaiNr-childhood_balenge_S47.mp3
RukaiNr-childhood_balenge	306.24	312.68	0	RukaiNr-childhood_balenge_S48.mp3
RukaiNr-childhood_balenge	312.68	319.75	0	RukaiNr-childhood_balenge_S49.mp3
RukaiNr-childhood_balenge	319.75	327.87	0	RukaiNr-childhood_balenge_S50.mp3
RukaiNr-childhood_balenge	327.87	336.53	0	RukaiNr-childhood_balenge_S51.mp3
RukaiNr-childhood_balenge	336.53	340.67	0	RukaiNr-childhood_balenge_S52.mp3
RukaiNr-childhood_balenge	340.67	348.94	0	RukaiNr-childhood_balenge_S53.mp3
RukaiNr-childhood_balenge	348.94	351.56	0	RukaiNr-childhood_balenge_S54.mp3
RukaiNr-childhood_balenge	353.38	358.41	0	RukaiNr-childhood_balenge_S55.mp3
RukaiNr-childhood_balenge	358.41	366.95	0	RukaiNr-childhood_balenge_S56.mp3
RukaiNr-childhood_balenge	366.95	373.44	0	RukaiNr-childhood_balenge_S57.mp3
RukaiNr-childhood_balenge	373.44	383.55	0	RukaiNr-childhood_balenge_S58.mp3
RukaiNr-childhood_balenge	383.55	386.92	0	RukaiNr-childhood_balenge_S59.mp3
RukaiNr-childhood_balenge	386.92	390.84	0	RukaiNr-childhood_balenge_S60.mp3
RukaiNr-childhood_balenge	390.84	397.71	0	RukaiNr-childhood_balenge_S61.mp3
RukaiNr-childhood_balenge	397.71	405.8	0	RukaiNr-childhood_balenge_S62.mp3
RukaiNr-childhood_balenge	405.8	410.13	0	RukaiNr-childhood_balenge_S63.mp3
RukaiNr-childhood_balenge	410.13	415.67	0	RukaiNr-childhood_balenge_S64.mp3
RukaiNr-childhood_balenge	415.67	418.28	0	RukaiNr-childhood_balenge_S65.mp3
RukaiNr-childhood_balenge	418.28	425.96	0	RukaiNr-childhood_balenge_S66.mp3
RukaiNr-childhood_balenge	425.96	433.77	0	RukaiNr-childhood_balenge_S67.mp3
RukaiNr-childhood_balenge	433.77	434.71	0	RukaiNr-childhood_balenge_S68.mp3
RukaiNr-frog_Kainguane	0.0	2.27	0	RukaiNr-frog_Kainguane_S0.mp3
RukaiNr-frog_Kainguane	2.27	5.5	0	RukaiNr-frog_Kainguane_S1.mp3
RukaiNr-frog_Kainguane	5.5	8.92	0	RukaiNr-frog_Kainguane_S2.mp3
RukaiNr-frog_Kainguane	8.92	13.92	0	RukaiNr-frog_Kainguane_S3.mp3
RukaiNr-frog_Kainguane	13.92	16.84	0	RukaiNr-frog_Kainguane_S4.mp3
RukaiNr-frog_Kainguane	16.84	18.79	0	RukaiNr-frog_Kainguane_S5.mp3
RukaiNr-frog_Kainguane	18.79	21.23	0	RukaiNr-frog_Kainguane_S6.mp3
RukaiNr-frog_Kainguane	21.23	25.07	0	RukaiNr-frog_Kainguane_S7.mp3
RukaiNr-frog_Kainguane	25.07	32.21	0	RukaiNr-frog_Kainguane_S8.mp3
RukaiNr-frog_Kainguane	32.21	33.76	0	RukaiNr-frog_Kainguane_S9.mp3
RukaiNr-frog_Kainguane	33.76	45.39	0	RukaiNr-frog_Kainguane_S10.mp3
RukaiNr-frog_Kainguane	45.39	51.47	0	RukaiNr-frog_Kainguane_S11.mp3
RukaiNr-frog_Kainguane	51.47	60.74	0	RukaiNr-frog_Kainguane_S12.mp3
RukaiNr-frog_Kainguane	60.74	66.17	0	RukaiNr-frog_Kainguane_S13.mp3
RukaiNr-frog_Kainguane	66.17	70.51	0	RukaiNr-frog_Kainguane_S14.mp3
RukaiNr-frog_Kainguane	70.51	74.12	0	RukaiNr-frog_Kainguane_S15.mp3
RukaiNr-frog_Kainguane	74.12	82.93	0	RukaiNr-frog_Kainguane_S16.mp3
RukaiNr-frog_Kainguane	82.93	94.22	0	RukaiNr-frog_Kainguane_S17.mp3
RukaiNr-frog_Kainguane	94.22	96.13	0	RukaiNr-frog_Kainguane_S18.mp3
RukaiNr-frog_Kainguane	99.25	103.1	0	RukaiNr-frog_Kainguane_S19.mp3
RukaiNr-frog_Kainguane	103.1	112.43	0	RukaiNr-frog_Kainguane_S20.mp3
RukaiNr-frog_Kainguane	112.43	115.81	0	RukaiNr-frog_Kainguane_S21.mp3
RukaiNr-frog_Kainguane	115.81	120.71	0	RukaiNr-frog_Kainguane_S22.mp3
RukaiNr-frog_Kainguane	120.71	124.95	0	RukaiNr-frog_Kainguane_S23.mp3
RukaiNr-frog_Kainguane	124.95	127.28	0	RukaiNr-frog_Kainguane_S24.mp3
RukaiNr-frog_Kainguane	127.28	140.27	0	RukaiNr-frog_Kainguane_S25.mp3
RukaiNr-frog_Kainguane	140.27	142.48	0	RukaiNr-frog_Kainguane_S26.mp3
RukaiNr-frog_Kainguane	142.48	144.58	0	RukaiNr-frog_Kainguane_S27.mp3
RukaiNr-frog_Kainguane	144.58	148.86	0	RukaiNr-frog_Kainguane_S28.mp3
RukaiNr-frog_Kainguane	148.86	157.06	0	RukaiNr-frog_Kainguane_S29.mp3
RukaiNr-frog_Kainguane	157.06	159.24	0	RukaiNr-frog_Kainguane_S30.mp3
RukaiNr-frog_Kainguane	159.24	165.75	0	RukaiNr-frog_Kainguane_S31.mp3
RukaiNr-frog_Kainguane	165.75	173.57	0	RukaiNr-frog_Kainguane_S32.mp3
RukaiNr-frog_Kainguane	173.57	181.44	0	RukaiNr-frog_Kainguane_S33.mp3
RukaiNr-frog_Kainguane	181.44	192.38	0	RukaiNr-frog_Kainguane_S34.mp3
RukaiNr-frog_Kainguane	192.38	204.81	0	RukaiNr-frog_Kainguane_S35.mp3
RukaiNr-frog_Kainguane	204.81	208.98	0	RukaiNr-frog_Kainguane_S36.mp3
RukaiNr-frog_Kainguane	208.98	212.72	0	RukaiNr-frog_Kainguane_S37.mp3
RukaiNr-frog_Kainguane	212.72	214.65	0	RukaiNr-frog_Kainguane_S38.mp3
RukaiNr-frog_Kainguane	214.65	221.98	0	RukaiNr-frog_Kainguane_S39.mp3
RukaiNr-frog_Kainguane	221.98	236.25	0	RukaiNr-frog_Kainguane_S40.mp3
RukaiNr-frog_Kainguane	236.25	244.32	0	RukaiNr-frog_Kainguane_S41.mp3
RukaiNr-frog_Kainguane	244.32	254.77	0	RukaiNr-frog_Kainguane_S42.mp3
RukaiNr-frog_Kainguane	254.77	258.23	0	RukaiNr-frog_Kainguane_S43.mp3
RukaiNr-frog_Kainguane	258.23	260.49	0	RukaiNr-frog_Kainguane_S44.mp3
RukaiNr-frog_Kainguane	260.49	265.25	0	RukaiNr-frog_Kainguane_S45.mp3
RukaiNr-frog_Kainguane	265.25	273.46	0	RukaiNr-frog_Kainguane_S46.mp3
RukaiNr-frog_Kainguane	273.46	276.4	0	RukaiNr-frog_Kainguane_S47.mp3
RukaiNr-frog_Kainguane	276.4	282.01	0	RukaiNr-frog_Kainguane_S48.mp3
RukaiNr-frog_Kainguane	282.01	292.73	0	RukaiNr-frog_Kainguane_S49.mp3
RukaiNr-frog_Kainguane	292.73	296.46	0	RukaiNr-frog_Kainguane_S50.mp3
RukaiNr-frog_Kainguane	296.46	300.08	0	RukaiNr-frog_Kainguane_S51.mp3
RukaiNr-frog_Kainguane	300.08	304.45	0	RukaiNr-frog_Kainguane_S52.mp3
RukaiNr-frog_Kainguane	304.45	307.37	0	RukaiNr-frog_Kainguane_S53.mp3
RukaiNr-frog_Kainguane	307.37	313.52	0	RukaiNr-frog_Kainguane_S54.mp3
RukaiNr-frog_Kainguane	313.52	315.37	0	RukaiNr-frog_Kainguane_S55.mp3
RukaiNr-frog_Kainguane	315.37	329.21	0	RukaiNr-frog_Kainguane_S56.mp3
RukaiNr-frog_Kainguane	329.21	337.26	0	RukaiNr-frog_Kainguane_S57.mp3
RukaiNr-frog_Kainguane	337.26	341.21	0	RukaiNr-frog_Kainguane_S58.mp3
RukaiNr-frog_Kainguane	341.21	347.1	0	RukaiNr-frog_Kainguane_S59.mp3
RukaiNr-frog_Kainguane	347.1	355.52	0	RukaiNr-frog_Kainguane_S60.mp3
RukaiNr-frog_Kainguane	355.52	360.16	0	RukaiNr-frog_Kainguane_S61.mp3
RukaiNr-frog_Kainguane	360.16	364.74	0	RukaiNr-frog_Kainguane_S62.mp3
RukaiNr-frog_Kainguane	364.74	374.39	0	RukaiNr-frog_Kainguane_S63.mp3
RukaiNr-frog_Kainguane	374.39	385.07	0	RukaiNr-frog_Kainguane_S64.mp3
RukaiNr-frog_Kainguane	385.07	392.95	0	RukaiNr-frog_Kainguane_S65.mp3
RukaiNr-frog_Kainguane	392.95	405.08	0	RukaiNr-frog_Kainguane_S66.mp3
RukaiNr-frog_Kainguane	405.08	410.94	0	RukaiNr-frog_Kainguane_S67.mp3
RukaiNr-frog_Kainguane	410.94	417.13	0	RukaiNr-frog_Kainguane_S68.mp3
RukaiNr-frog_Kainguane	418.84	421.84	0	RukaiNr-frog_Kainguane_S69.mp3
RukaiNr-frog_Kainguane	421.84	434.04	0	RukaiNr-frog_Kainguane_S70.mp3
RukaiNr-frog_Kainguane	434.04	446.58	0	RukaiNr-frog_Kainguane_S71.mp3
RukaiNr-frog_Kainguane	446.58	454.63	0	RukaiNr-frog_Kainguane_S72.mp3
RukaiNr-frog_Kainguane	454.63	459.03	0	RukaiNr-frog_Kainguane_S73.mp3
RukaiNr-frog_Kainguane	459.03	460.59	0	RukaiNr-frog_Kainguane_S74.mp3
RukaiNr-frog_Kainguane	460.59	462.14	0	RukaiNr-frog_Kainguane_S75.mp3
RukaiNr-frog_Kainguane	462.14	465.67	0	RukaiNr-frog_Kainguane_S76.mp3
RukaiNr-frog_Kainguane	465.67	470.17	0	RukaiNr-frog_Kainguane_S77.mp3
RukaiNr-frog_Kainguane	470.17	479.74	0	RukaiNr-frog_Kainguane_S78.mp3
RukaiNr-frog_Kainguane	479.74	484.64	0	RukaiNr-frog_Kainguane_S79.mp3
RukaiNr-frog_Kainguane	484.64	494.99	0	RukaiNr-frog_Kainguane_S80.mp3
RukaiNr-frog_Kainguane	494.99	500.24	0	RukaiNr-frog_Kainguane_S81.mp3
RukaiNr-frog_Kainguane	500.24	503.3	0	RukaiNr-frog_Kainguane_S82.mp3
RukaiNr-frog_Kainguane	503.3	506.38	0	RukaiNr-frog_Kainguane_S83.mp3
RukaiNr-frog_Kainguane	506.38	512.96	0	RukaiNr-frog_Kainguane_S84.mp3
RukaiNr-frog_Kainguane	512.96	515.86	0	RukaiNr-frog_Kainguane_S85.mp3
RukaiNr-frog_Legeai	0.0	2.11	0	RukaiNr-frog_Legeai_S0.mp3
RukaiNr-frog_Legeai	2.11	5.28	0	RukaiNr-frog_Legeai_S1.mp3
RukaiNr-frog_Legeai	5.28	14.53	0	RukaiNr-frog_Legeai_S2.mp3
RukaiNr-frog_Legeai	14.53	18.87	0	RukaiNr-frog_Legeai_S3.mp3
RukaiNr-frog_Legeai	18.87	29.6	0	RukaiNr-frog_Legeai_S4.mp3
RukaiNr-frog_Legeai	29.6	38.06	0	RukaiNr-frog_Legeai_S5.mp3
RukaiNr-frog_Legeai	38.06	39.74	0	RukaiNr-frog_Legeai_S6.mp3
RukaiNr-frog_Legeai	39.74	43.42	0	RukaiNr-frog_Legeai_S7.mp3
RukaiNr-frog_Legeai	43.42	49.76	0	RukaiNr-frog_Legeai_S8.mp3
RukaiNr-frog_Legeai	49.76	58.02	0	RukaiNr-frog_Legeai_S9.mp3
RukaiNr-frog_Legeai	58.02	62.47	0	RukaiNr-frog_Legeai_S10.mp3
RukaiNr-frog_Legeai	62.47	71.62	0	RukaiNr-frog_Legeai_S11.mp3
RukaiNr-frog_Legeai	71.62	74.59	0	RukaiNr-frog_Legeai_S12.mp3
RukaiNr-frog_Legeai	74.59	78.65	0	RukaiNr-frog_Legeai_S13.mp3
RukaiNr-frog_Legeai	78.65	88.13	0	RukaiNr-frog_Legeai_S14.mp3
RukaiNr-frog_Legeai	88.13	92.3	0	RukaiNr-frog_Legeai_S15.mp3
RukaiNr-frog_Legeai	92.3	93.41	0	RukaiNr-frog_Legeai_S16.mp3
RukaiNr-frog_Legeai	93.41	105.24	0	RukaiNr-frog_Legeai_S17.mp3
RukaiNr-frog_Legeai	105.24	108.88	0	RukaiNr-frog_Legeai_S18.mp3
RukaiNr-frog_Legeai	108.88	117.69	0	RukaiNr-frog_Legeai_S19.mp3
RukaiNr-frog_Legeai	117.69	122.51	0	RukaiNr-frog_Legeai_S20.mp3
RukaiNr-frog_Legeai	122.51	128.84	0	RukaiNr-frog_Legeai_S21.mp3
RukaiNr-frog_Legeai	128.84	135.8	0	RukaiNr-frog_Legeai_S22.mp3
RukaiNr-frog_Legeai	135.8	141.02	0	RukaiNr-frog_Legeai_S23.mp3
RukaiNr-frog_Legeai	141.02	143.37	0	RukaiNr-frog_Legeai_S24.mp3
RukaiNr-frog_Legeai	143.37	145.55	0	RukaiNr-frog_Legeai_S25.mp3
RukaiNr-frog_Legeai	145.55	155.87	0	RukaiNr-frog_Legeai_S26.mp3
RukaiNr-frog_Legeai	155.87	165.24	0	RukaiNr-frog_Legeai_S27.mp3
