record_id,pair,source_phrase_clean,target_phrase_clean,action,reference_status,reason,ildrf_source_found,ildrf_reference_files,ildrf_chinese_glosses,glosbe_targets_for_source,mapping_evidence,xml_record_id,xml_target_text,xml_translation_ver,source_url,raw_path
GLOSBE_DICT_c1a25ad255a6705d,"tay,en",bsiaq,short time,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,short time,,GLOSBE_DICT_GROUP_68e2f5c36bd058cc,short time,primary,https://glosbe.com/tay/en/bsiaq,data/raw/html/static/tay_en/bsiaq.html
GLOSBE_DICT_4cf774a001558766,"tay,en",bskan,place of origin,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,place of origin,,GLOSBE_DICT_GROUP_78dfb38900e258f5,place of origin,primary,https://glosbe.com/tay/en/bskan,data/raw/html/static/tay_en/bskan.html
GLOSBE_DICT_2161f94dedfac0e1,"tay,en",btúnux,stone,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,stone,,GLOSBE_DICT_GROUP_2842c9912c71da54,stone,primary,https://glosbe.com/tay/en/bt%C3%BAnux,data/raw/html/static/tay_en/bt%C3%BAnux.html
GLOSBE_DICT_f57165b241121faa,"tay,en",btunux,stone,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,岩石; 石頭,stone,,GLOSBE_DICT_GROUP_73036783009a4192,stone,primary,https://glosbe.com/tay/en/btunux,data/raw/html/static/tay_en/btunux.html
GLOSBE_DICT_4f57d847b4375a2d,"tay,en",buax,rice,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,rice,,GLOSBE_DICT_GROUP_83246b58e7f6d052,rice,primary,https://glosbe.com/tay/en/buax,data/raw/html/static/tay_en/buax.html
GLOSBE_DICT_7aa5e4828873667d,"tay,en",bukil loziq,eyebrow,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,eyebrow,,GLOSBE_DICT_GROUP_951b2fd19d85dffb,eyebrow,primary,https://glosbe.com/tay/en/bukil%20loziq,data/raw/html/static/tay_en/bukil%20loziq.html
GLOSBE_DICT_ca2bbe58b37862a4,"tay,en",bukil,"body hair, peach",keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,毛; 體毛,"body hair, peach",,GLOSBE_DICT_GROUP_02aa6d232f0cf06e,"body hair, peach",primary,https://glosbe.com/tay/en/bukil,data/raw/html/static/tay_en/bukil.html
GLOSBE_DICT_743427a510714086,"tay,en",buqul,tomb,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,墳墓,tomb,,GLOSBE_DICT_GROUP_0a115076ad2aded5,tomb,primary,https://glosbe.com/tay/en/buqul,data/raw/html/static/tay_en/buqul.html
GLOSBE_DICT_ef6e24aac9ca3d41,"tay,en",buway,fruit,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,fruit,,GLOSBE_DICT_GROUP_4c649929e595e126,fruit,primary,https://glosbe.com/tay/en/buway,data/raw/html/static/tay_en/buway.html
GLOSBE_DICT_cd3907476e7163c6,"tay,en",bwah,rice (uncooked),keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,rice (uncooked),,GLOSBE_DICT_GROUP_9c38a0ec39174852,rice (uncooked),primary,https://glosbe.com/tay/en/bwah,data/raw/html/static/tay_en/bwah.html
GLOSBE_DICT_e6005415ecc275e0,"tay,en",bziku',man's earring,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,耳飾,man's earring,,GLOSBE_DICT_GROUP_463fc7f179b7c1f6,man's earring,primary,https://glosbe.com/tay/en/bziku%27,data/raw/html/static/tay_en/bziku%27.html
GLOSBE_DICT_ffe49184a9e2eccc,"tay,en",bziok nhiun,wild boar,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,wild boar,,GLOSBE_DICT_GROUP_0ef03b497fd663c9,wild boar,primary,https://glosbe.com/tay/en/bziok%20nhiun,data/raw/html/static/tay_en/bziok%20nhiun.html
GLOSBE_DICT_e4cc7d73579b7168,"tay,en",bziok,pig,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pig,,GLOSBE_DICT_GROUP_2f4c7277b0ecc740,pig,primary,https://glosbe.com/tay/en/bziok,data/raw/html/static/tay_en/bziok.html
GLOSBE_DICT_f3e29f0fa006af51,"tay,en",cbeng qba',hand in hand,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,hand in hand,,GLOSBE_DICT_GROUP_2be2ab409d21cf2d,hand in hand,primary,https://glosbe.com/tay/en/cbeng%20qba%27,data/raw/html/static/tay_en/cbeng%20qba%27.html
GLOSBE_DICT_dad8daced253a23a,"tay,en",ciabux,hat,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,hat,,GLOSBE_DICT_GROUP_5709a779d07a82bd,hat,primary,https://glosbe.com/tay/en/ciabux,data/raw/html/static/tay_en/ciabux.html
GLOSBE_DICT_808deb18a6fe2b37,"tay,en",cikui,a small amount,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,a small amount; little; small,,GLOSBE_DICT_GROUP_7d82d0f44bd69dff,a small amount,primary,https://glosbe.com/tay/en/cikui,data/raw/html/static/tay_en/cikui.html
GLOSBE_DICT_a26a87406808d93b,"tay,en",cikui,little,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,a small amount; little; small,,GLOSBE_DICT_GROUP_7d82d0f44bd69dff,little,alt,https://glosbe.com/tay/en/cikui,data/raw/html/static/tay_en/cikui.html
GLOSBE_DICT_a4fc56ef018083bc,"tay,en",cikui,small,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,a small amount; little; small,,GLOSBE_DICT_GROUP_7d82d0f44bd69dff,small,alt,https://glosbe.com/tay/en/cikui,data/raw/html/static/tay_en/cikui.html
GLOSBE_DICT_60bcf58dff6565a7,"tay,en",cimmyan,salt meat,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,salt meat,,GLOSBE_DICT_GROUP_6694fe0c3edff110,salt meat,primary,https://glosbe.com/tay/en/cimmyan,data/raw/html/static/tay_en/cimmyan.html
GLOSBE_DICT_24571d544e8ff7f1,"tay,en",cimu',salt,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,鹽; 鹽巴,salt,,GLOSBE_DICT_GROUP_cc3a66546dee096f,salt,primary,https://glosbe.com/tay/en/cimu%27,data/raw/html/static/tay_en/cimu%27.html
GLOSBE_DICT_58924313383abd3b,"tay,en",cinbuanan,nation,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,nation,,GLOSBE_DICT_GROUP_c51c03c0c0ef34e0,nation,primary,https://glosbe.com/tay/en/cinbuanan,data/raw/html/static/tay_en/cinbuanan.html
GLOSBE_DICT_413e8ee682e1a9a9,"tay,en",cinun,weaving,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,weaving,,GLOSBE_DICT_GROUP_6d980393ebfb1c65,weaving,primary,https://glosbe.com/tay/en/cinun,data/raw/html/static/tay_en/cinun.html
GLOSBE_DICT_f2ee8dc63fd6f7c6,"tay,en",cipoq,little,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,一點點,"little; little, small; small",一點點; 一,GLOSBE_DICT_GROUP_bab0dadfd772a762,little,primary,https://glosbe.com/tay/en/cipoq,data/raw/html/static/tay_en/cipoq.html
GLOSBE_DICT_195cc1d1fa66e4c8,"tay,en",cipoq,"little, small",keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,一點點,"little; little, small; small",一點點; 一,GLOSBE_DICT_GROUP_bab0dadfd772a762,"little, small",alt,https://glosbe.com/tay/en/cipoq,data/raw/html/static/tay_en/cipoq.html
GLOSBE_DICT_e4d1bfca47c74a8c,"tay,en",cipoq,small,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,一點點,"little; little, small; small",一點點; 一,GLOSBE_DICT_GROUP_bab0dadfd772a762,small,alt,https://glosbe.com/tay/en/cipoq,data/raw/html/static/tay_en/cipoq.html
GLOSBE_DICT_05860dea50ae7f58,"tay,en",cmyan,pass the new year,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,新年; 春節(農曆新年),pass the new year,年; 新年; 春節,GLOSBE_DICT_GROUP_18e3a173d063d3bd,pass the new year,primary,https://glosbe.com/tay/en/cmyan,data/raw/html/static/tay_en/cmyan.html
GLOSBE_DICT_b1902e5df6e6d4eb,"tay,en",cqun,together,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,together,,GLOSBE_DICT_GROUP_bf5da670a88a7849,together,primary,https://glosbe.com/tay/en/cqun,data/raw/html/static/tay_en/cqun.html
GLOSBE_DICT_6744e2a6f6b2289d,"tay,en",dalah tunux,American,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,American,,GLOSBE_DICT_GROUP_7f1dbc441c6342ae,American,primary,https://glosbe.com/tay/en/dalah%20tunux,data/raw/html/static/tay_en/dalah%20tunux.html
GLOSBE_DICT_4207198bcdfe06a1,"tay,en",gaga,custom,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,custom,,GLOSBE_DICT_GROUP_ef622f30e292c77f,custom,primary,https://glosbe.com/tay/en/gaga,data/raw/html/static/tay_en/gaga.html
GLOSBE_DICT_1e3c73e66709cf1a,"tay,en",gasil,rope,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,線、繩子; 繩索,rope,,GLOSBE_DICT_GROUP_011803e712595be9,rope,primary,https://glosbe.com/tay/en/gasil,data/raw/html/static/tay_en/gasil.html
GLOSBE_DICT_ea9e563031663cbf,"tay,en",gaya',thighs,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,大腿,thighs,,GLOSBE_DICT_GROUP_3ea2d25759cb8bd5,thighs,primary,https://glosbe.com/tay/en/gaya%27,data/raw/html/static/tay_en/gaya%27.html
GLOSBE_DICT_4b47d77a2f592757,"tay,en",ghci,wide,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,wide,,GLOSBE_DICT_GROUP_838fbdc83ad558ed,wide,primary,https://glosbe.com/tay/en/ghci,data/raw/html/static/tay_en/ghci.html
GLOSBE_DICT_f53ff8039fb9d343,"tay,en",gitu,loquat,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,loquat,,GLOSBE_DICT_GROUP_fec7f6a1ccd2ab6e,loquat,primary,https://glosbe.com/tay/en/gitu,data/raw/html/static/tay_en/gitu.html
GLOSBE_DICT_6e8163536b61c1a6,"tay,en",glgan basu,bus stop,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,bus stop,,GLOSBE_DICT_GROUP_a9df77f0b1d80a3a,bus stop,primary,https://glosbe.com/tay/en/glgan%20basu,data/raw/html/static/tay_en/glgan%20basu.html
GLOSBE_DICT_6f05601c7c145784,"tay,en",gong,stream,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,小溪,stream,,GLOSBE_DICT_GROUP_fc4ecf53b4dbc574,stream,primary,https://glosbe.com/tay/en/gong,data/raw/html/static/tay_en/gong.html
GLOSBE_DICT_42b2d87054d455db,"tay,en",gqcyo,goose,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,goose,,GLOSBE_DICT_GROUP_8da78312dc3b2899,goose,primary,https://glosbe.com/tay/en/gqcyo,data/raw/html/static/tay_en/gqcyo.html
GLOSBE_DICT_3de729c632674b04,"tay,en",gryung,"nape, neck",keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,"nape, neck",,GLOSBE_DICT_GROUP_cdf756d61c686a45,"nape, neck",primary,https://glosbe.com/tay/en/gryung,data/raw/html/static/tay_en/gryung.html
GLOSBE_DICT_20e53fcfbccfc7c5,"tay,en",guqoh,banana,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,banana,,GLOSBE_DICT_GROUP_68d780719864451e,banana,primary,https://glosbe.com/tay/en/guqoh,data/raw/html/static/tay_en/guqoh.html
GLOSBE_DICT_3251cd857f87cc72,"tay,en",hakut,bring,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,搬運,bring; carry,搬運,GLOSBE_DICT_GROUP_e6e4d39ec353b73e,bring,primary,https://glosbe.com/tay/en/hakut,data/raw/html/static/tay_en/hakut.html
GLOSBE_DICT_d7bd0321aa7ccefc,"tay,en",hakut,carry,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,搬運,bring; carry,搬運,GLOSBE_DICT_GROUP_e6e4d39ec353b73e,carry,alt,https://glosbe.com/tay/en/hakut,data/raw/html/static/tay_en/hakut.html
GLOSBE_DICT_c2dbb5971201ac5a,"tay,en",hapui,cook,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,cook,,GLOSBE_DICT_GROUP_43c8dd6eb07bdeff,cook,primary,https://glosbe.com/tay/en/hapui,data/raw/html/static/tay_en/hapui.html
GLOSBE_DICT_ea4b1b17774eaf01,"tay,en",hi,body,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,body,,GLOSBE_DICT_GROUP_f64fcd9355f0f7d1,body,primary,https://glosbe.com/tay/en/hi,data/raw/html/static/tay_en/hi.html
GLOSBE_DICT_194295366d7bb8a4,"tay,en",hial,earth,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,earth; world,,GLOSBE_DICT_GROUP_81c0bf99cd99b076,earth,primary,https://glosbe.com/tay/en/hial,data/raw/html/static/tay_en/hial.html
GLOSBE_DICT_ddfa6e7aafa8992b,"tay,en",hial,world,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,earth; world,,GLOSBE_DICT_GROUP_81c0bf99cd99b076,world,alt,https://glosbe.com/tay/en/hial,data/raw/html/static/tay_en/hial.html
GLOSBE_DICT_88d5e043ed23de8e,"tay,en",hkuy,music,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,彎角; 轉彎、弄彎,music,,GLOSBE_DICT_GROUP_eb565241092bc23a,music,primary,https://glosbe.com/tay/en/hkuy,data/raw/html/static/tay_en/hkuy.html
GLOSBE_DICT_d3127c05c1ea2838,"tay,en",hmop,pierce,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pierce; stab; stick; sting,,GLOSBE_DICT_GROUP_57d274d16ba6c587,pierce,primary,https://glosbe.com/tay/en/hmop,data/raw/html/static/tay_en/hmop.html
GLOSBE_DICT_3045555e280c81c1,"tay,en",hmop,stab,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pierce; stab; stick; sting,,GLOSBE_DICT_GROUP_57d274d16ba6c587,stab,alt,https://glosbe.com/tay/en/hmop,data/raw/html/static/tay_en/hmop.html
GLOSBE_DICT_a710d8a38cc8e4fa,"tay,en",hmop,stick,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pierce; stab; stick; sting,,GLOSBE_DICT_GROUP_57d274d16ba6c587,stick,alt,https://glosbe.com/tay/en/hmop,data/raw/html/static/tay_en/hmop.html
GLOSBE_DICT_5b79169863d40c28,"tay,en",hmop,sting,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pierce; stab; stick; sting,,GLOSBE_DICT_GROUP_57d274d16ba6c587,sting,alt,https://glosbe.com/tay/en/hmop,data/raw/html/static/tay_en/hmop.html
GLOSBE_DICT_ed2a4efa126856d6,"tay,en",hmyapas,joke (with someone),keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,嬉戲、好玩,joke (with someone),好; 嬉戲; 好玩,GLOSBE_DICT_GROUP_01cb197650400e08,joke (with someone),primary,https://glosbe.com/tay/en/hmyapas,data/raw/html/static/tay_en/hmyapas.html
GLOSBE_DICT_8f61e90d3dfb5bc0,"tay,en",hmyaw,chase,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,chase,,GLOSBE_DICT_GROUP_a0a16279724141c8,chase,primary,https://glosbe.com/tay/en/hmyaw,data/raw/html/static/tay_en/hmyaw.html
GLOSBE_DICT_52fb9731437e4c4d,"tay,en",hoku',stick,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,柺杖,stick,,GLOSBE_DICT_GROUP_46d35f7e25a8cff4,stick,primary,https://glosbe.com/tay/en/hoku%27,data/raw/html/static/tay_en/hoku%27.html
